,Unnamed: 0,IMPAQ_ID,REI,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,Address Line 1_update,City_update,State_update,Zip_update,County,County_update,SoS_record,entity,agent_name,agent_address,agent_city,agent_state,agent_zip
194,2950,2950,,,564 ST RTE 37,,HOGANSBURG,NY,13655,,,,,,,,,,,,Active,WILD BILLS ONE STOP,"564 St Rte 37, Hogansburg, NY, 13655",44.978565,-74.68654000000001,POINT (-74.68654000000002 44.978565),Yes,,St. Regis Mohawk,St. Regis Mohawk Reservation,,,New Retailer,Independent,,,N,1663845.0,564 ST RTE 37,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
195,2954,2954,,,11150 ROUTE 20,,IRVING,NY,14081,,,,,,,,,,,,Active,SENECA ONE STOP,"11150 Route 20, Irving, NY, 14081",42.579634999999996,-79.0765625,POINT (-79.07656249999999 42.579635),Yes,,Cattaraugus,Cattaraugus Reservation,,,New Retailer,Seneca One Stop HQ,Irving,NY,N,1546757.0,11150 ROUTE 20,IRVING,NY,14081,,ERIE,,,,,,,
196,2959,2959,,,155 STATE ROUTE 37,,HOGANSBURG,NY,13655,,,,,,,,,,,,Active,AKWESASNE MINI MART,"155 State Route 37, Hogansburg, NY, 13655",44.9782033,-74.7155416,POINT (-74.71554159999999 44.9782033),Yes,,St. Regis Mohawk,St. Regis Mohawk Reservation,,,New Retailer,Independent,,,N,1834307.0,155 STATE ROUTE 37,HOGANSBURG,NY,13655,,FRANKLIN,265974.0,"AKWESASNE CULTURAL CENTER, INC.",,,,,
197,2962,2962,,,2111 W BANK PERIMETE,,STEAMBURG,NY,14783,,,,,,,,,,,,Active,O JS SMOKE SHOP & GAS STATION,"2111 W Bank Perimete, Steamburg, NY, 14783",42.0976818,-78.8927137,POINT (-78.8927137 42.0976818),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,7529769.0,2111 W BANK PERIMETE,STEAMBURG,NY,14783,,CATTARAUGUS,,,,,,,
198,2965,2965,,,2165 ROUTE 219,,LIMESTONE,NY,14753,,,,,,,,,,,,Active,M & M ALLEGHANY JUNCTION,"2165 Route 219, Limestone, NY, 14753",42.087146999999995,-78.63149,POINT (-78.63149 42.087147),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,1615703.0,2165 ROUTE 219,LIMESTONE,NY,14753,,CATTARAUGUS,1678721.0,"M & M JUNCTION, LLC",,,,,
199,2975,2975,,,2088 ROUTE 219,,LIMESTONE,NY,14753,,,,,,,,,,,,Active,SASSYS TRUCK STOP,"2088 Route 219, Limestone, NY, 14753",42.090279100000004,-78.6289278,POINT (-78.6289278 42.0902791),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,7441576.0,2088 ROUTE 219,LIMESTONE,NY,14753,,CATTARAUGUS,,,,,,,
200,2983,2983,,,935 STATE ROUTE 37,,HOGANSBURG,NY,13655,,,,,,,,,,,,Active,SPEEDWAY CONVENIENCE,"935 State Route 37, Hogansburg, NY, 13655",44.966606,-74.63266,POINT (-74.63266 44.966606),Yes,,St. Regis Mohawk,St. Regis Mohawk Reservation,,,New Retailer,Independent,,,N,1793676.0,935 STATE ROUTE 37,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
201,2987,2987,,,12623 VERSAILLES PLANK RD,,LAWTONS,NY,14091,,,,,,,,,,,,Active,CLEAR CREEK EXPRESS,"12623 Versailles Plank Rd, Lawtons, NY, 14091",42.544067,-78.97839,POINT (-78.97839 42.544067),Yes,,Cattaraugus,Cattaraugus Reservation,,,New Retailer,Independent,,,N,7392448.0,12623 VERSAILLES PLANK RD,LAWTONS,NY,14091,,ERIE,,,,,,,
202,2988,2988,,,12795 ROUTE 438,,IRVING,NY,14081,,,,,,,,,,,,Active,WOLFS RUN,"12795 Route 438, Irving, NY, 14081",42.538857,-79.00035,POINT (-79.00035 42.538857),Yes,,Cattaraugus,Cattaraugus Reservation,,,New Retailer,Independent,,,N,1615699.0,12795 ROUTE 438,IRVING,NY,14081,,ERIE,,,,,,,
203,2990,2990,,,5017 ROUTE 417,,ALLEGANY,NY,14706,,,,,,,,,,,,Active,WW VANDALIA GAS MART,"5017 Route 417, Allegany, NY, 14706",42.09438,-78.590645,POINT (-78.59064499999999 42.09438),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,1469609.0,5017 ROUTE 417,ALLEGANY,NY,14706,,CATTARAUGUS,,,,,,,
204,2995,2995,,,837 BLOOMINGDALE RD,,BASOM,NY,14013,,,,,,,,,,,,Active,TP DELI,"837 Bloomingdale Rd, Basom, NY, 14013",43.060383,-78.41995,POINT (-78.41995 43.060383),Yes,,Tonawanda,Tonawanda Reservation,,,New Retailer,Independent,,,N,1497564.0,837 BLOOMINGDALE RD,BASOM,NY,14013,,GENESEE,,,,,,,
205,2996,2996,,,555 WILDWOOD AVE,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,FIRST NATIONS CONVENIENCE,"555 Wildwood Ave, Salamanca, NY, 14779",42.158103999999994,-78.69658000000001,POINT (-78.69658000000003 42.158104),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,324493.0,555 WILDWOOD AVE,SALAMANCA,NY,14779,,CATTARAUGUS,,,,,,,
206,2997,2997,,,1712 ROUTE 219,,LIMESTONE,NY,14753,,,,,,,,,,,,Active,PAPAS PLACE II,"1712 Route 219, Limestone, NY, 14753",42.076084,-78.636314,POINT (-78.636314 42.076084),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,1816695.0,1712 ROUTE 219,LIMESTONE,NY,14753,,CATTARAUGUS,,,,,,,
207,3017,3017,,,191 CENTER ST,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,EDNAS GRAB N GO,"191 Center St, Salamanca, NY, 14779",42.1627,-78.743935,POINT (-78.74393499999999 42.1627),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,1468075.0,191 CENTER ST,SALAMANCA,NY,14779,,CATTARAUGUS,,,,,,,
208,3053,3053,,,100 MAIN ST,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,FAMILY DOLLAR,"100 Main St, Salamanca, NY, 14779",42.15917,-78.71472,POINT (-78.71472 42.15917),Yes,,Allegany,Allegany Reservation,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,393118.0,100 MAIN ST,SALAMANCA,NY,14779,,CATTARAUGUS,,,,,,,
209,3113,3113,,,53 WILDWOOD AVE,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,WILDWOOD BAR & SALOON,"53 Wildwood Ave, Salamanca, NY, 14779",42.157565999999996,-78.71369,POINT (-78.71369 42.157566),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,3929032.0,53 WILDWOOD AVE,SALAMANCA,NY,14779,,CATTARAUGUS,154688.0,"53 WILDWOOD, LLC",,,,,
210,3140,3140,,,200 CLINTON ST,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,THE CLINTON,"200 Clinton St, Salamanca, NY, 14779",42.153706,-78.7092005,POINT (-78.70920049999999 42.153706),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,5098891.0,200 CLINTON ST,SALAMANCA,NY,14779,,CATTARAUGUS,1711288.0,"MSG, INC.",,,,,
211,3180,3180,,,61 WILDWOOD AVE,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,VETERANS OF FOREIGN WARS,"61 Wildwood Ave, Salamanca, NY, 14779",42.157509999999995,-78.71330999999999,POINT (-78.71330999999998 42.15751),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,Y,5111656.0,61 WILDWOOD AVE,SALAMANCA,NY,14779,,CATTARAUGUS,,,,,,,
212,3208,3208,,,1479 STATE ROUTE 37,,HOGANSBURG,NY,13655,,,,,,,,,,,,Active,AMERICAN LEGION,"1479 State Route 37, Hogansburg, NY, 13655",44.9684774,-74.6017631,POINT (-74.6017631 44.9684774),Yes,,St. Regis Mohawk,St. Regis Mohawk Reservation,,,New Retailer,Independent,,,Y,1792110.0,1479 STATE ROUTE 37,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
213,3214,3214,,,67 WILDWOOD AVE,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,AMERICAN LEGION,"67 Wildwood Ave, Salamanca, NY, 14779",42.157467,-78.71303,POINT (-78.71303 42.157467),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,Y,5117638.0,67 WILDWOOD AVE,SALAMANCA,NY,14779,,CATTARAUGUS,,,,,,,
214,3223,3223,,,35 CLINTON ST,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,HOLY CROSS ACLUB,"35 Clinton St, Salamanca, NY, 14779",42.154884,-78.71489,POINT (-78.71489 42.154884),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,5154200.0,35 CLINTON ST,SALAMANCA,NY,14779,,CATTARAUGUS,,,,,,,
215,3264,3264,,,313 FROGTOWN RD,,HOGANSBURG,NY,13655,,,,,,,,,,,,Active,MOHAWK INTERNATIONAL RACEWAY,"313 Frogtown Rd, Hogansburg, NY, 13655",44.968876,-74.70481,POINT (-74.70480999999999 44.968876),Yes,,St. Regis Mohawk,St. Regis Mohawk Reservation,,,New Retailer,Independent,,,N,7043065.0,313 FROGTOWN RD,HOGANSBURG,NY,13655,,FRANKLIN,,,,,,,
216,3326,3326,,,35 MILL ST,,SALAMANCA,NY,14779,,,,,,,,,,,,Active,SENECA TERR GAMING,"35 Mill St, Salamanca, NY, 14779",42.1564686,-78.7468465,POINT (-78.7468465 42.1564686),Yes,,Allegany,Allegany Reservation,,,New Retailer,Independent,,,N,1959620.0,35 MILL ST,SALAMANCA,NY,14779,,CATTARAUGUS,,,,,,,
