id,address,match,matchtype,parsed,tigerlineid,side,statefp,countyfp,tract,block,Longitude,Latitude,matchsource
241.0,"16430  MAIN ST, GUERNEVILLE, CA, 95446",True,Exact,"16430 MAIN ST, GUERNEVILLE, CA, 95446",67507530.0,R,6.0,97.0,153704.0,2009.0,-123.00073,38.501984,Census
362.0,"250  PARKCENTER BLVD, BOISE, ID, 83706",True,Exact,"250 PARKCENTER BLVD, BOISE, ID, 83706",117866153.0,R,16.0,1.0,804.0,2001.0,-116.18337,43.598694,Census
483.0,"27045  BIG HORN MTN, WAY YORBA LINDA, CA, 92887",True,Non_Exact,"27045 BIG HORN MOUNTAIN WAY, YORBA LINDA, CA, 92887",144415732.0,L,6.0,59.0,21828.0,3000.0,-117.70795,33.89017,Census
121.0,"916  MOUNTAIN AVE., UPLAND, CA, 91786",True,Non_Exact,"916 N MOUNTAIN AVE, UPLAND, CA, 91786",638618450.0,R,6.0,71.0,824.0,2003.0,-117.670204,34.10541,Census
242.0,"ONE  CVS DRIVE, WOONSOCKET, RI, 02895",True,ROOFTOP,,,,,,,,-71.47764579999998,41.9903803,Google
363.0,", , , nan",True,ROOFTOP,,,,,,,,-84.389488,33.791638,Google
484.0,"17325  CHATSWORTH STREET, LOS ANGELES, CA, 91344",True,Non_Exact,"17325 CHATSWORTH ST, GRANADA HILLS, CA, 91344",141542491.0,R,6.0,37.0,111202.0,1017.0,-118.51163000000001,34.264835,Census
122.0,"20101  HAMILTON AVENUE SUITE 350, TORRANCE, CA, 90502",True,Exact,"20101 HAMILTON AVE, TORRANCE, CA, 90502",241252095.0,R,6.0,37.0,292000.0,2024.0,-118.286026,33.848995,Census
243.0,"ONE  CVS DR, WOONSOCKET, RI, 02895",True,ROOFTOP,,,,,,,,-71.47764579999998,41.9903803,Google
364.0,"250  PARKCENTER BLVD, BOISE, ID, 83706",True,Exact,"250 PARKCENTER BLVD, BOISE, ID, 83706",117866153.0,R,16.0,1.0,804.0,2001.0,-116.18337,43.598694,Census
485.0,"500  VOLVO PARKWAY, CHESAPEAKE, VA, 23320",True,Exact,"500 VOLVO PKWY, CHESAPEAKE, VA, 23320",121792407.0,L,51.0,550.0,20805.0,1046.0,-76.24311,36.76693,Census
123.0,"8855  GREENBACK LANE, ORANGEVALE, CA, 95662",True,Exact,"8855 GREENBACK LN, ORANGEVALE, CA, 95662",133356317.0,L,6.0,67.0,8203.0,2021.0,-121.22776,38.678467,Census
244.0,"1412  GLENOAKS BLVD  # E, GLENDALE, CA, 91201",True,Non_Exact,"1412 W GLENOAKS BLVD, GLENDALE, CA, 91201",141596387.0,L,6.0,37.0,301601.0,2000.0,-118.284966,34.16758,Census
365.0,"250  PARKCENTER BLVD, BOISE, ID, 83726",True,Non_Exact,"250 PARKCENTER BLVD, BOISE, ID, 83706",117866153.0,R,16.0,1.0,804.0,2001.0,-116.18337,43.598694,Census
486.0,"1933  CLIFF DR STE 1, SANTA BARBARA, CA, 93109",True,Exact,"1933 CLIFF DR, SANTA BARBARA, CA, 93109",108659880.0,L,6.0,83.0,1208.0,4000.0,-119.72259,34.401638,Census
124.0,"11715  WASHINGTON PL., LOS ANGELES, CA, 90066",True,ROOFTOP,,,,,,,,-118.4216499,34.0044352,Google
245.0,", , , nan",True,ROOFTOP,,,,,,,,-84.389488,33.791638,Google
366.0,"250  PARKCENTER BLVD, BOISE, ID, 83706",True,Exact,"250 PARKCENTER BLVD, BOISE, ID, 83706",117866153.0,R,16.0,1.0,804.0,2001.0,-116.18337,43.598694,Census
487.0,"3090  BRISTOL STREET STE 550, COSTA MESA, CA, 92626",True,Exact,"3090 BRISTOL ST, COSTA MESA, CA, 92626",636434016.0,R,6.0,59.0,63908.0,2009.0,-117.88563500000001,33.685584999999996,Census
125.0,"19150  COMMUNITY ST, NORTHRIDGE, CA, 91324",True,Exact,"19150 COMMUNITY ST, NORTHRIDGE, CA, 91324",141541292.0,L,6.0,37.0,115302.0,1018.0,-118.550285,34.222755,Census
246.0,"440  EL CIELO RD  B1 & B2, PALM SPRINGS, CA, 92262",True,ROOFTOP,,,,,,,,-116.50985990000001,33.8174981,Google
367.0,"250  PARKCENTER BLVD, BOISE, ID, 83706",True,Exact,"250 PARKCENTER BLVD, BOISE, ID, 83706",117866153.0,R,16.0,1.0,804.0,2001.0,-116.18337,43.598694,Census
488.0,"19223  COLIMA RD  # 938, ROWLAND HEIGHTS, CA, 91748",True,Exact,"19223 COLIMA RD, ROWLAND HGHTS, CA, 91748",241247917.0,L,6.0,37.0,408212.0,2048.0,-117.88426000000001,33.987217,Census
126.0,"151  LINDBERGH AVE STE E, LIVERMORE, CA, 94551",True,Exact,"151 LINDBERGH AVE, LIVERMORE, CA, 94551",125083706.0,L,6.0,1.0,451300.0,3072.0,-121.809044,37.697624,Census
247.0,"110  DEMPSEY ROAD, MILPITAS, CA, 95035",True,Exact,"110 DEMPSEY RD, MILPITAS, CA, 95035",640601908.0,L,6.0,85.0,504418.0,1007.0,-121.886375,37.433807,Census
368.0,"5000  2ND STREET  # E, BENICIA, CA, 94510",True,Non_Exact,"5000 E 2ND ST, BENICIA, CA, 94510",192561293.0,R,6.0,95.0,252102.0,2024.0,-122.12533,38.08109,Census
489.0,"4900  DUBLIN GRANVILLE RD, COLUMBUS, OH, 43081",True,ROOFTOP,,,,,,,,-82.85714449999998,40.079884299999996,Google
127.0,"6080  CENTER DR  # 600, LOS ANGELES, CA, 90045",True,ROOFTOP,,,,,,,,-118.39157240000002,33.9768046,Google
248.0,"452  LOS ROBLES, PASADENA, CA, 91101",True,RANGE_INTERPOLATED,,,,,,,,-118.14127040000001,34.1534837,Google
369.0,"355  BRISTOL STREET STE. C, COSTA MESA, CA, 92626",True,ROOFTOP,,,,,,,,-117.88049960000001,33.664597,Google
128.0,"20843  TIMBERLINE LN, DIAMOND BAR, CA, 91789",True,Exact,"20843 TIMBERLINE LN, DIAMOND BAR, CA, 91789",241154599.0,L,6.0,37.0,403305.0,1004.0,-117.85191,33.976085999999995,Census
249.0,"6746  ELK GROVE-FLORIN RD, ELK GROVE, CA, 95624",True,RANGE_INTERPOLATED,,,,,,,,-121.3721693,38.49607329999999,Google
129.0,"47  500, BOUNTIFUL, UT, 84010",True,ROOFTOP,,,,,,,,-111.87942009999999,40.884601700000005,Google
20.0,"5542 MONTERY RD 130, SAN JOSE, CA, 95138",True,Non_Exact,"5542 MONTEREY HWY, SAN JOSE, CA, 95138",639680399.0,L,6.0,85.0,512039.0,1005.0,-121.79508999999999,37.251255,Census
21.0,"1477  HARTLEY CT., SAN JOSE, CA, 95130",True,Exact,"1477 HARTLEY CT, SAN JOSE, CA, 95130",122901625.0,R,6.0,85.0,506605.0,1009.0,-121.96942,37.29675,Census
22.0,"1161  IMPERIAL HWY, OCOTILLO, CA, 92259",True,Exact,"1161 IMPERIAL HWY, OCOTILLO, CA, 92259",194500300.0,L,6.0,25.0,12301.0,2032.0,-115.99422,32.737457,Census
23.0,"315  KIRBY AVE, MORGAN HILL, CA, 95037",True,Exact,"315 KIRBY AVE, MORGAN HILL, CA, 95037",640665890.0,L,6.0,85.0,512100.0,1102.0,-121.67582,37.164703,Census
24.0,"2369  SAINT FRANCIS DRIVE, PALO ALTO, CA, 94303",True,Exact,"2369 SAINT FRANCIS DR, PALO ALTO, CA, 94303",614021771.0,L,6.0,85.0,511100.0,3000.0,-122.12404,37.4461,Census
25.0,"32  PERALTA AVE, LOS GATOS, CA, 95030",True,Exact,"32 PERALTA AVE, LOS GATOS, CA, 95030",122943707.0,R,6.0,85.0,507001.0,1029.0,-121.988914,37.22582,Census
26.0,"2903  CAMELBACK RD STE 155, PHOENIX, AZ, 85016",True,Non_Exact,"2903 E CAMELBACK RD, PHOENIX, AZ, 85016",128311546.0,R,4.0,13.0,108400.0,4001.0,-112.01908,33.509785,Census
27.0,"20885  REDWOOD RD  # 304, CASTRO VALLEY, CA, 94546",True,Exact,"20885 REDWOOD RD, CASTRO VALLEY, CA, 94546",606089778.0,R,6.0,1.0,431000.0,1009.0,-122.07398,37.69446,Census
28.0,"431  HORATIO AVE STE 210, AVANTI PROPER MAITLAND, FL, 32751",True,ROOFTOP,,,,,,,,-81.3621617,28.6279448,Google
29.0,"431  HORATIO AVE STE 210, AVANTI PROPER MAITLAND, FL, 32751",True,ROOFTOP,,,,,,,,-81.3621617,28.6279448,Google
490.0,"5198  ARLINGTON AVE  # 119, RIVERSIDE, CA, 92504",True,Exact,"5198 ARLINGTON AVE, RIVERSIDE, CA, 92504",194739489.0,L,6.0,65.0,31402.0,1005.0,-117.4174,33.946068,Census
370.0,"250  PARKCENTER BLVD, BOISE, ID, 83706",True,Exact,"250 PARKCENTER BLVD, BOISE, ID, 83706",117866153.0,R,16.0,1.0,804.0,2001.0,-116.18337,43.598694,Census
491.0,"4900  DUBLIN GRANVILLE RD, COLUMBUS, OH, 43081",True,ROOFTOP,,,,,,,,-82.85714449999998,40.079884299999996,Google
250.0,"343  RICHMAR AVE, SAN MARCOS, CA, 92069",True,Exact,"343 RICHMAR AVE, SAN MARCOS, CA, 92069",195296014.0,L,6.0,73.0,20021.0,2009.0,-117.167946,33.14499,Census
371.0,"250  PARKCENTER BLVD, BOISE, ID, 83706",True,Exact,"250 PARKCENTER BLVD, BOISE, ID, 83706",117866153.0,R,16.0,1.0,804.0,2001.0,-116.18337,43.598694,Census
492.0,"220  ARENAS RD, PALM SPRINGS, CA, 92262",True,ROOFTOP,,,,,,,,-116.5447605,33.8213845,Google
130.0,"23  NAPLES ST, CHULA VISTA, CA, 92011",True,Non_Exact,"23 NAPLES ST, CHULA VISTA, CA, 91911",195357080.0,L,6.0,73.0,13102.0,2004.0,-117.061264,32.615864,Census
251.0,"307  MADERA AVE, KERMAN, CA, 93630",False,,,,,,,,,,,
372.0,"250  PARKCENTER BLVD, BOISE, ID, 83706",True,Exact,"250 PARKCENTER BLVD, BOISE, ID, 83706",117866153.0,R,16.0,1.0,804.0,2001.0,-116.18337,43.598694,Census
493.0,"11314  VENTURA BLVD, STUDIO CITY, CA, 91604",True,ROOFTOP,,,,,,,,-118.376349,34.1399601,Google
131.0,"2241  MICHAEL DRIVE, NEWBURY PARK, CA, 91320",True,Exact,"2241 MICHAEL DR, NEWBURY PARK, CA, 91320",110045895.0,R,6.0,111.0,5908.0,1000.0,-118.92611000000001,34.181526,Census
252.0,"15020  HAWTHORNE BLVD STE H, LAWNDALE, CA, 90260",True,Exact,"15020 HAWTHORNE BLVD, LAWNDALE, CA, 90260",241242684.0,L,6.0,37.0,603801.0,2005.0,-118.35236,33.895317,Census
373.0,"250  PARKCENTER BLVD, BOISE, ID, 83706",True,Exact,"250 PARKCENTER BLVD, BOISE, ID, 83706",117866153.0,R,16.0,1.0,804.0,2001.0,-116.18337,43.598694,Census
494.0,"11314  VENTURA BLVD, STUDIO CITY, CA, 91604",True,ROOFTOP,,,,,,,,-118.376349,34.1399601,Google
132.0,"21777  VENTURA BLVD., WOODLAND HILLS, CA, 91364",True,Exact,"21777 VENTURA BLVD, WOODLAND HLS, CA, 91364",141535434.0,R,6.0,37.0,137502.0,2000.0,-118.60293999999999,34.168423,Census
253.0,"15020  HAWTHORNE BLVD STE H, LAWNDALE, CA, 90260",True,Exact,"15020 HAWTHORNE BLVD, LAWNDALE, CA, 90260",241242684.0,L,6.0,37.0,603801.0,2005.0,-118.35236,33.895317,Census
374.0,"250  PARKCENTER BLVD, BOISE, ID, 83706",True,Exact,"250 PARKCENTER BLVD, BOISE, ID, 83706",117866153.0,R,16.0,1.0,804.0,2001.0,-116.18337,43.598694,Census
495.0,"1126  SARATOGA AVE, SAN JOSE, CA, 95129",True,Exact,"1126 SARATOGA AVE, SAN JOSE, CA, 95129",122900723.0,L,6.0,85.0,506305.0,4005.0,-121.97872,37.305023,Census
133.0,"431  OJAI RD, SANTA PAULA, CA, 93060",True,Non_Exact,"431 N OJAI RD, SANTA PAULA, CA, 93060",109987165.0,R,6.0,111.0,400.0,4007.0,-119.06105,34.3608,Census
254.0,"620  PORT, CHICAGO HWY BAY POINT, CA, 94565",True,ROOFTOP,,,,,,,,-121.9613716,38.0343284,Google
375.0,"250  PARKCENTER BLVD, BOISE, ID, 83706",True,Exact,"250 PARKCENTER BLVD, BOISE, ID, 83706",117866153.0,R,16.0,1.0,804.0,2001.0,-116.18337,43.598694,Census
496.0,"12329  BELLFLOWER BLVD., DOWNEY, CA, 90242",True,Exact,"12329 BELLFLOWER BLVD, DOWNEY, CA, 90242",142662450.0,R,6.0,37.0,551101.0,1004.0,-118.1254,33.92022,Census
134.0,"32655  SILLIMAN ROAD, SOLEDAD, CA, 93960",True,Exact,"32655 SILLIMAN RD, SOLEDAD, CA, 93960",196799162.0,R,6.0,53.0,10804.0,2180.0,-121.378876,36.458565,Census
255.0,"291  ARAPAHO STREET, VENTURA, CA, 93001",True,Exact,"291 ARAPAHO ST, VENTURA, CA, 93001",109950697.0,R,6.0,111.0,2200.0,3006.0,-119.28995,34.30446,Census
376.0,"1806  BELLES ST STE 9B, SAN FRANCISCO, CA, 94129",True,ROOFTOP,,,,,,,,-122.4736362,37.78869900000001,Google
497.0,"1319  MORENA BLVD, SAN DIEGO, CA, 92110",True,Exact,"1319 MORENA BLVD, SAN DIEGO, CA, 92110",195304353.0,R,6.0,73.0,9106.0,3000.0,-117.202324,32.772354,Census
135.0,"3374  GRAND AVE, OAKLAND, CA, 94610",True,Exact,"3374 GRAND AVE, OAKLAND, CA, 94610",125000841.0,R,6.0,1.0,403800.0,3000.0,-122.24658000000001,37.813858,Census
256.0,"410  SALINAS ST, SANTA BARBARA, CA, 93103",True,Non_Exact,"410 S SALINAS ST, SANTA BARBARA, CA, 93103",108606333.0,R,6.0,83.0,804.0,2001.0,-119.66773,34.42279,Census
377.0,"1687  MARKET ST, SAN FRANCISCO, CA, 94103",True,Exact,"1687 MARKET ST, SAN FRANCISCO, CA, 94103",640933781.0,L,6.0,75.0,20100.0,1009.0,-122.422226,37.77268,Census
498.0,"191  RUBY STREET, AUBURN, CA, 95603",True,Exact,"191 RUBY ST, AUBURN, CA, 95603",106772225.0,R,6.0,61.0,20300.0,1006.0,-121.06734499999999,38.90872,Census
136.0,"3420  35TH AVE, OAKLAND, CA, 94619",True,Exact,"3420 35TH AVE, OAKLAND, CA, 94619",125004181.0,R,6.0,1.0,407000.0,1002.0,-122.20293000000001,37.79235,Census
257.0,"8141  KAISER BLVD STE 203, ANAHEIM HILLS, CA, 92808",True,ROOFTOP,,,,,,,,-117.74498829999999,33.8666386,Google
378.0,", , , nan",True,ROOFTOP,,,,,,,,-84.389488,33.791638,Google
499.0,"244  AMADO ROAD, PALM SPRINGS, CA, 92262",True,Non_Exact,"244 E AMADO RD, PALM SPRINGS, CA, 92262",194761725.0,L,6.0,65.0,941400.0,1009.0,-116.54473999999999,33.826756,Census
137.0,"3530  MACARTHUR BLVD, OAKLAND, CA, 94619",True,Exact,"3530 MACARTHUR BLVD, OAKLAND, CA, 94619",125004395.0,L,6.0,1.0,406800.0,3012.0,-122.20043999999999,37.793490000000006,Census
258.0,"430  MAIN ST., LAKEPORT, CA, 95453",True,RANGE_INTERPOLATED,,,,,,,,-122.9151517,39.0448292,Google
379.0,"40998  FOREST HOME BLVD, FORREST FALLS, CA, 92339",True,ROOFTOP,,,,,,,,-116.931352,34.088661,Google
138.0,"2010 AVE K   # 130, LANCASTER, CA, 93536",True,ROOFTOP,,,,,,,,-118.1660656,34.6746348,Google
259.0,"30  HUNTER LANE, CAMP HILL, PA, 17011",True,Exact,"30 HUNTER LN, CAMP HILL, PA, 17011",60990261.0,L,42.0,41.0,10203.0,2023.0,-76.916,40.258434,Census
139.0,"813  HARBOR BLVD.  # 112, WEST SACRAMENTO, CA, 95691",True,Exact,"813 HARBOR BLVD, W SACRAMENTO, CA, 95691",67692708.0,L,6.0,113.0,10203.0,3001.0,-121.54869,38.57795,Census
30.0,"3579  RANCH VIWEW LANE, BISHOP, CA, 93514",True,Non_Exact,"3579 RANCH RD, BISHOP, CA, 93514",175829403.0,L,6.0,27.0,300.0,1011.0,-118.44227,37.365970000000004,Census
31.0,"95  MARKET ST., THIRD FLOOR SAN JOSE, CA, 95113",True,ROOFTOP,,,,,,,,-121.891648,37.333738399999994,Google
32.0,"7601  STATE ST, REDWOOD VALLEY, CA, 95470",True,ROOFTOP,,,,,,,,-123.21111599999999,39.253231,Google
33.0,"4085  CAMPBELL AVE., MENLO PARK, CA, 94025",True,Exact,"4085 CAMPBELL AVE, MENLO PARK, CA, 94025",627124644.0,L,6.0,81.0,611700.0,4031.0,-122.18166000000001,37.47862,Census
34.0,"575  MARKET ST FL 35TH, SAN FRANCISCO, CA, 94105",True,Exact,"575 MARKET ST, SAN FRANCISCO, CA, 94105",192301671.0,L,6.0,75.0,61500.0,1016.0,-122.40078000000001,37.789658,Census
35.0,"1612  FOURTH ST., SANTA ROSA, CA, 95404",True,Exact,"1612 4TH ST, SANTA ROSA, CA, 95404",67535937.0,R,6.0,97.0,152203.0,3000.0,-122.69978,38.44822,Census
36.0,"1294  DALTON STREET, TULARE, CA, 93274",True,Exact,"1294 DALTON ST, TULARE, CA, 93274",202824407.0,L,6.0,107.0,2904.0,1017.0,-119.321625,36.193478000000006,Census
37.0,"2505  PRIMROSE LANE, UPLAND, CA, 91786",True,Non_Exact,"2505 PRIMROSE LN, UPLAND, CA, 91784",144669031.0,L,6.0,71.0,804.0,2005.0,-117.66250600000001,34.15634,Census
38.0,"8747  SHASTA LILY WAY, ELK GROVE, CA, 95758",True,ROOFTOP,,,,,,,,-121.3799439,38.44300629999999,Google
39.0,"561  BUENA VISTA AVE, OXNARD, CA, 93030",True,Exact,"561 BUENA VISTA AVE, OXNARD, CA, 93030",110116661.0,R,6.0,111.0,9100.0,2001.0,-119.16269,34.196144,Census
380.0,"114  SANSOME ST.  # 1108, SAN FRANCISCO, CA, 94104",True,Exact,"114 SANSOME ST, SAN FRANCISCO, CA, 94104",192281469.0,R,6.0,75.0,11700.0,1028.0,-122.400795,37.79148,Census
260.0,"30  HUNTER LANE, CAMP HILL, PA, 17011",True,Exact,"30 HUNTER LN, CAMP HILL, PA, 17011",60990261.0,L,42.0,41.0,10203.0,2023.0,-76.916,40.258434,Census
381.0,", , , nan",True,ROOFTOP,,,,,,,,-84.389488,33.791638,Google
140.0,"3227  54TH ST, LOS ANGELES, CA, 90043",True,Non_Exact,"3227 W 54TH ST, LOS ANGELES, CA, 90043",141655025.0,R,6.0,37.0,234600.0,3004.0,-118.32853999999999,33.993145,Census
261.0,"30  HUNTER LANE, CAMP HILL, PA, 17011",True,Exact,"30 HUNTER LN, CAMP HILL, PA, 17011",60990261.0,L,42.0,41.0,10203.0,2023.0,-76.916,40.258434,Census
382.0,"5318  MAIN ST., LOS ANGELES, CA, 90037",True,Non_Exact,"5318 S MAIN ST, LOS ANGELES, CA, 90037",141659643.0,L,6.0,37.0,229410.0,1001.0,-118.27394,33.994015000000005,Census
141.0,"4471  WHITTIER BLVD, LOS ANGELES, CA, 90022",True,Exact,"4471 WHITTIER BLVD, LOS ANGELES, CA, 90022",141625977.0,L,6.0,37.0,531503.0,2006.0,-118.17183999999999,34.023487,Census
262.0,"30  HUNTER LANE CAMP, HIL, PA, 17011",True,Non_Exact,"30 HUNTER LN, CAMP HILL, PA, 17011",60990261.0,L,42.0,41.0,10203.0,2023.0,-76.916,40.258434,Census
383.0,"34099  DOHENY PARK RD, DANA POINT, CA, 92624",True,Exact,"34099 DOHENY PARK RD, DANA POINT, CA, 92624",144073762.0,R,6.0,59.0,42201.0,1058.0,-117.67676999999999,33.46733,Census
142.0,"1131  MAIN ST, SANTA ANA, CA, 92707",True,Non_Exact,"1131 S MAIN ST, SANTA ANA, CA, 92707",631774851.0,L,6.0,59.0,74602.0,3016.0,-117.86773000000001,33.734035,Census
263.0,"8675  NAGLE AVE, PANORAMA CITY, CA, 91402",True,Exact,"8675 NAGLE AVE, PANORAMA CITY, CA, 91402",141551916.0,L,6.0,37.0,119700.0,2000.0,-118.4231,34.226894,Census
384.0,", , , nan",True,ROOFTOP,,,,,,,,-84.389488,33.791638,Google
143.0,"20021  VENTURA BLVD, WOODLAND HILLS, CA, 91364",True,Exact,"20021 VENTURA BLVD, WOODLAND HLS, CA, 91364",141553908.0,R,6.0,37.0,137501.0,2000.0,-118.56942,34.171513,Census
264.0,"30  HUNTER LANE, CAMP HILL, PA, 17011",True,Exact,"30 HUNTER LN, CAMP HILL, PA, 17011",60990261.0,L,42.0,41.0,10203.0,2023.0,-76.916,40.258434,Census
385.0,", , , nan",True,ROOFTOP,,,,,,,,-84.389488,33.791638,Google
144.0,"4370  ARCADIA DRIVE, SAN DIEGO, CA, 92103",True,Exact,"4370 ARCADIA DR, SAN DIEGO, CA, 92103",195341751.0,L,6.0,73.0,201.0,1003.0,-117.17392,32.757290000000005,Census
265.0,"10100  CULVER BLVD STE D, CULVER CITY, CA, 90232",True,Exact,"10100 CULVER BLVD, CULVER CITY, CA, 90232",141575319.0,L,6.0,37.0,702501.0,1007.0,-118.397865,34.0196,Census
386.0,"1149  HACIENDA BLVD., LA PUENTE, CA, 91744",True,ROOFTOP,,,,,,,,-117.95020819999999,34.041007,Google
145.0,"7667  SLAUSON AVE, CITY OF COMMERCE, CA, 90040",True,ROOFTOP,,,,,,,,-118.1264633,33.976094599999996,Google
266.0,"4435  EASTGATE MALL STE 300, SAN DIEGO, CA, 92121",True,Exact,"4435 EASTGATE MALL, SAN DIEGO, CA, 92121",611519549.0,R,6.0,73.0,8339.0,1062.0,-117.210526,32.87852,Census
387.0,"ONE  TOWNE SQUARE STE 1913, SOUTHFIELD, MI, 48076",True,ROOFTOP,,,,,,,,-83.254491,42.4834571,Google
146.0,"2420  GRANTLINE, RO TRACY, CA, 95376",True,RANGE_INTERPOLATED,,,,,,,,-121.3895821,37.7541915,Google
267.0,"4435  EASTGATE MALL STE 300, SAN DIEGO, CA, 92121",True,Exact,"4435 EASTGATE MALL, SAN DIEGO, CA, 92121",611519549.0,R,6.0,73.0,8339.0,1062.0,-117.210526,32.87852,Census
388.0,"111  VALLEJO STREET, SAN FRANCISCO, CA, 94111",True,Exact,"111 VALLEJO ST, SAN FRANCISCO, CA, 94111",192281147.0,L,6.0,75.0,10500.0,1022.0,-122.40026,37.799652,Census
147.0,"2377  GOLD MEADOW WAY STE 100-13, GOLD RIVER, CA, 95670",True,Exact,"2377 GOLD MEADOW WAY, GOLD RIVER, CA, 95670",133347047.0,L,6.0,67.0,8703.0,1016.0,-121.261284,38.621887,Census
268.0,"4435  EASTGATE MALL STE 310, SAN DIEGO, CA, 92121",True,Exact,"4435 EASTGATE MALL, SAN DIEGO, CA, 92121",611519549.0,R,6.0,73.0,8339.0,1062.0,-117.210526,32.87852,Census
389.0,"235  MONTGOMERY ST FL 16TH, SAN FRANCISCO, CA, 94104",True,Exact,"235 MONTGOMERY ST, SAN FRANCISCO, CA, 94104",192281309.0,L,6.0,75.0,11700.0,1025.0,-122.40248000000001,37.791412,Census
148.0,"100  VIA JUANA LN, SANTA YNEZ, CA, 93460",True,Exact,"100 VIA JUANA LN, SANTA YNEZ, CA, 93460",108593119.0,R,6.0,83.0,1906.0,5013.0,-120.09335,34.603058000000004,Census
269.0,"15915  VENTURA BLVD.  PH2, ENCINO, CA, 91436",True,Exact,"15915 VENTURA BLVD, ENCINO, CA, 91436",141556679.0,R,6.0,37.0,141400.0,3010.0,-118.47968999999999,34.155838,Census
149.0,"100  VIA JUANA LN, SANTA YNEZ, CA, 93460",True,Exact,"100 VIA JUANA LN, SANTA YNEZ, CA, 93460",108593119.0,R,6.0,83.0,1906.0,5013.0,-120.09335,34.603058000000004,Census
40.0,"1056  LORRAINE DR, REDDING, CA, 96002",True,Exact,"1056 LORRAINE DR, REDDING, CA, 96002",126673767.0,L,6.0,89.0,11209.0,1011.0,-122.35157,40.548744,Census
41.0,", , , nan",True,ROOFTOP,,,,,,,,-84.389488,33.791638,Google
42.0,"8692  LA MESA BLVD, LA MESA, CA, 92041",True,ROOFTOP,,,,,,,,-117.0101902,32.770088,Google
43.0,"6602  ALONDRA BL, PARAMOUNT, CA, 90723",True,Exact,"6602 ALONDRA BLVD, PARAMOUNT, CA, 90723",241248735.0,R,6.0,37.0,553802.0,3013.0,-118.1821,33.889103000000006,Census
44.0,"907  ALTADENA DR, ALTADENA, CA, 91001",True,Non_Exact,"907 E ALTADENA DR, ALTADENA, CA, 91001",142735437.0,L,6.0,37.0,460100.0,3009.0,-118.13115,34.190273,Census
45.0,"1080  MAIN ST, ALTURAS, CA, 96101",True,Non_Exact,"1080 N MAIN ST, ALTURAS, CA, 96101",127077944.0,R,6.0,49.0,100.0,2054.0,-120.54256399999998,41.493507,Census
46.0,"6992  EL CAJON BLVD., SAN DIEGO, CA, 92115",True,ROOFTOP,,,,,,,,-117.04761119999999,32.7691371,Google
47.0,"9030  NATIONAL BLVD, LOS ANGELES, CA, 90034",True,Exact,"9030 NATIONAL BLVD, LOS ANGELES, CA, 90034",141574807.0,L,6.0,37.0,269800.0,2005.0,-118.39233999999999,34.031279999999995,Census
48.0,"4525  WARING RD., SAN DIEGO, CA, 92120",True,Exact,"4525 WARING RD, SAN DIEGO, CA, 92120",195322801.0,R,6.0,73.0,9705.0,3011.0,-117.0869,32.782852,Census
49.0,"2501  LINCOLN, ANAHEIM, CA, 92800",True,RANGE_INTERPOLATED,,,,,,,,-117.8804619,33.838604700000005,Google
390.0,"16351  SKYLINE BLVD, WOODSIDE, CA, 94062",True,ROOFTOP,,,,,,,,-122.2846556,37.394104399999996,Google
270.0,"15  SOUTH TEMPLE  STE 900, SAL LAKE CITY, UT, 84101",True,ROOFTOP,,,,,,,,-111.890578,40.769772700000004,Google
391.0,"2341  EASTLAKE AVE, SEATTLE, WA, 98111",True,ROOFTOP,,,,,,,,-122.32614070000001,47.6408723,Google
150.0,"100  VIA JUANA LN, SANTA YNEZ, CA, 93460",True,Exact,"100 VIA JUANA LN, SANTA YNEZ, CA, 93460",108593119.0,R,6.0,83.0,1906.0,5013.0,-120.09335,34.603058000000004,Census
271.0,"30  HUNTER LANE, CAMP HILL, PA, 17011",True,Exact,"30 HUNTER LN, CAMP HILL, PA, 17011",60990261.0,L,42.0,41.0,10203.0,2023.0,-76.916,40.258434,Census
392.0,"1990  CALIFORNIA BLVD. SUITE 20, WALNUT CREEK, CA, 94596",True,Non_Exact,"1990 N CALIFORNIA BLVD, WALNUT CREEK, CA, 94596",192050088.0,R,6.0,13.0,339002.0,3012.0,-122.06623,37.90761,Census
151.0,"700  1ST ST, GILROY, CA, 95020",True,Exact,"700 1ST ST, GILROY, CA, 95020",122932013.0,L,6.0,85.0,512508.0,1003.0,-121.58123,37.013447,Census
272.0,"17721  SEMINOLE WAY, YORBA LINDA, CA, 92886",True,Exact,"17721 SEMINOLE WAY, YORBA LINDA, CA, 92886",143996197.0,L,6.0,59.0,21820.0,1005.0,-117.825584,33.876,Census
393.0,"ONE  TOWNE SQUARE SUITE 1913, SOUTHFIELD, MI, 48076",True,ROOFTOP,,,,,,,,-83.254491,42.4834571,Google
152.0,"18  CHAMPIONSHIP PKWY, HAWTHORN WOODS, IL, 60047",True,Exact,"18 CHAMPIONSHIP PKWY, HAWTHORN WOODS, IL, 60047",119759663.0,R,17.0,97.0,864101.0,3028.0,-88.067276,42.256695,Census
273.0,"19001  TUBA ST, NORTHRIDGE, CA, 91324",True,Exact,"19001 TUBA ST, NORTHRIDGE, CA, 91324",141539558.0,R,6.0,37.0,111204.0,1016.0,-118.547104,34.25673,Census
