Unnamed: 0,IMPAQ_ID,REI,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,Address Line 1_update,City_update,State_update,Zip_update,County,County_update,SoS_record,entity,agent_name,agent_address,agent_city,agent_state,agent_zip
2691,2691,,,714 KIHEKAH AVE,,PAWHUSKA,OK,74056,,,,,,,,,,,,Active,WEIGANTS PHARMACY,"714 Kihekah Ave, Pawhuska, OK, 74056",36.665627,-96.33906999999999,POINT (-96.33907000000001 36.665627),Yes,,Osage,Osage Reservation,,,New Retailer,Independent,,,N,621502.0,714 KIHEKAH AVE,PAWHUSKA,OK,74056,,OSAGE,1900381333,"WEIGANTS\' PHARMACY, INC.",JACK K HATFIELD,,TULSA,OK,
2693,2693,,,1104 E CENTRAL BLVD,,ANADARKO,OK,73005,,,,,,,,,,,,Active,CLINIC PHARMACY,"1104 E Central Blvd, Anadarko, OK, 73005",35.0717545,-98.2262277,POINT (-98.2262277 35.0717545),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Independent,,,N,2103578.0,1104 E CENTRAL BLVD,ANADARKO,OK,73005,,CADDO,1900192737,"CLINIC PHARMACY, INC",ROBERT R. BUCK,,OKLAHOMA CITY,OK,
2698,2698,,,2701 N 14TH ST,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,BINTZ PHARMACY,"2701 N 14th St, Ponca City, OK, 74601",36.7370359,-97.0666099,POINT (-97.0666099 36.7370359),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Independent,,,N,4030150.0,2701 N 14TH ST,PONCA CITY,OK,74601,,KAY,1900332150,BINTZ PHARMACY,MATT BINTZ,,PONCA CITY,OK,
2699,2699,,,1311 N MAIN ST,,MIAMI,OK,74354,,,,,,,,,,,,Active,EDWARDS PACKAGE STORE,"1311 N Main St, Miami, OK, 74354",36.8903417,-94.8778059,POINT (-94.8778059 36.8903417),Yes,,Miami/Peoria,Miami/Peoria joint-use OTSA,,,New Retailer,Independent,,,N,1411829.0,1311 N MAIN ST,MIAMI,OK,74354,,OTTAWA,,,,,,,
2700,2700,,,310 FAIRVIEW AVE,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,RTS FAMILY DISCOUNT PHARMACY,"310 Fairview Ave, Ponca City, OK, 74601",36.725821999999994,-97.06956,POINT (-97.06956 36.725822),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Independent,,,N,665927.0,310 FAIRVIEW AVE,PONCA CITY,OK,74601,,KAY,1900331933,"R.T.\'S FAMILY DISCOUNT PHARMACY, INC.",TROY SIMONS,,STILLWATER,OK,
2702,2702,,,2319 W EDISON ST,,TULSA,OK,74127,,,,,,,,,,,,Active,GILCREASE HILLS LIQUOR,"2319 W Edison St, Tulsa, OK, 74127",36.161278,-96.01867,POINT (-96.01867 36.161278),Yes,,Osage,Osage Reservation,,,New Retailer,Independent,,,N,1411852.0,2319 W EDISON ST,TULSA,OK,74127,,OSAGE,,,,,,,
2703,2703,,,201 E CENTRAL BLVD,,ANADARKO,OK,73005,,,,,,,,,,,,Active,GRIFFITHS PACKAGE STORE,"201 E Central Blvd, Anadarko, OK, 73005",35.0729338,-98.2417743,POINT (-98.2417743 35.0729338),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Independent,,,N,1411859.0,201 E CENTRAL BLVD,ANADARKO,OK,73005,,CADDO,,,,,,,
2704,2704,,,822 S 14TH ST,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,SOUTH AVENUE LIQUOR,"822 S 14th St, Ponca City, OK, 74601",36.69536,-97.067482,POINT (-97.067482 36.69536),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Independent,,,N,7539401.0,822 S 14TH ST,PONCA CITY,OK,74601,,KAY,,,,,,,
2708,2708,,,808 W PETREE RD,,ANADARKO,OK,73005,,,,,,,,,,,,Active,BETTER SPIRITS,"808 W Petree Rd, Anadarko, OK, 73005",35.05788,-98.22495,POINT (-98.22495000000001 35.05788),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Independent,,,N,7437787.0,808 W PETREE RD,ANADARKO,OK,73005,,CADDO,3612310593,BETTER SPIRITS,,,,,
2710,2710,,,2005 N 14TH ST STE 105,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,PLAZA WINE & SPIRITS,"2005 N 14th St Ste 105, Ponca City, OK, 74601",36.726288000000004,-97.06721,POINT (-97.06721 36.726288),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Independent,,,N,7435701.0,2005 N 14TH ST STE 105,PONCA CITY,OK,74601,,KAY,,,,,,,
2715,2715,,,512 E 1ST ST,,HOMINY,OK,74035,,,,,,,,,,,,Active,MARTINAS WINE & SPIRITS,"512 E 1st St, Hominy, OK, 74035",36.4144018,-96.3882136,POINT (-96.3882136 36.4144018),Yes,,Osage,Osage Reservation,,,New Retailer,Independent,,,N,7488274.0,512 E 1ST ST,HOMINY,OK,74035,,OSAGE,,,,,,,
2716,2716,,,1199 JOHN DAHL AVE,,PAWHUSKA,OK,74056,,,,,,,,,,,,Active,YE OLDE GROG SHOPPE,"1199 John Dahl Ave, Pawhuska, OK, 74056",36.669994700000004,-96.31461159999999,POINT (-96.31461160000001 36.6699947),Yes,,Osage,Osage Reservation,,,New Retailer,Independent,,,N,7488276.0,1199 JOHN DAHL AVE,PAWHUSKA,OK,74056,,OSAGE,,,,,,,
2717,2717,,,1900 N UNION ST,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,OSCAR & ESSIES,"1900 N Union St, Ponca City, OK, 74601",36.724564,-97.085205,POINT (-97.085205 36.724564),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Independent,,,N,7488496.0,1900 N UNION ST,PONCA CITY,OK,74601,,KAY,4812278766,"OSCAR & ESSIE\'S, LLC",,,,,
2721,2721,,,43 COUNTY ROAD 2706,,BARTLESVILLE,OK,74003,,,,,,,,,,,,Active,HIGHWAY 123 SMOKE SHOP,"43 County Road 2706, Bartlesville, OK, 74003",36.7346226,-96.0043878,POINT (-96.0043878 36.7346226),Yes,,Osage,Osage Reservation,,,New Retailer,Independent,,,N,1977977.0,43 COUNTY ROAD 2706,BARTLESVILLE,OK,74003,,OSAGE,,,,,,,
2729,2729,,,702 E CENTRAL BLVD,,ANADARKO,OK,73005,,,,,,,,,,,,Active,JJS SMOKE SHOP,"702 E Central Blvd, Anadarko, OK, 73005",35.072403,-98.253204,POINT (-98.253204 35.072403),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Independent,,,N,984000.0,702 E CENTRAL BLVD,ANADARKO,OK,73005,,CADDO,,,,,,,
2731,2731,,,2300 N 14TH ST,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,WALGREENS,"2300 N 14th St, Ponca City, OK, 74601",36.731476,-97.06724,POINT (-97.06724 36.731476),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Walgreens Co,Deerfield,IL,N,1767244.0,2300 N 14TH ST,PONCA CITY,OK,74601,,KAY,,,,,,,
2736,2736,,,1000 E PROSPECT AVE,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,ALDI FOOD STORE,"1000 E Prospect Ave, Ponca City, OK, 74601",36.73875,-97.09438,POINT (-97.09438 36.73875),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Aldi Inc/Denton Div,Denton,TX,N,2159675.0,1000 E PROSPECT AVE,PONCA CITY,OK,74601,,KAY,,,,,,,
2740,2740,,,2323 W EDISON ST,,TULSA,OK,74127,,,,,,,,,,,,Active,WALGREENS,"2323 W Edison St, Tulsa, OK, 74127",36.161278,-96.01869,POINT (-96.01869000000001 36.161278),Yes,,Osage,Osage Reservation,,,New Retailer,Walgreens Co,Deerfield,IL,N,356183.0,2323 W EDISON ST,TULSA,OK,74127,,OSAGE,,,,,,,
2741,2741,,,24413 STATE HIGHWAY 20,,HOMINY,OK,74035,,,,,,,,,,,,Active,BIG DEER SMOKE SHOP,"24413 State Highway 20, Hominy, OK, 74035",36.4113783,-96.4157435,POINT (-96.4157435 36.4113783),Yes,,Osage,Osage Reservation,,,New Retailer,Independent,,,N,7400761.0,24413 STATE HIGHWAY 20,HOMINY,OK,74035,,OSAGE,3512292321,BIG DEER SMOKE SHOP LLC,TERESA SHADLOW,,HOMINY,OK,
2747,2747,,,2906 N 14TH ST,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,HEALTH WORLD NATURAL FOODS,"2906 N 14th St, Ponca City, OK, 74601",36.737328000000005,-97.067276,POINT (-97.06727600000001 36.73732800000001),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Independent,,,N,2136938.0,2906 N 14TH ST,PONCA CITY,OK,74601,,KAY,,,,,,,
2763,2763,,,1443 N ROSEDALE AVE,,TULSA,OK,74127,,,,,,,,,,,,Active,FIREWALKER,"1443 N Rosedale Ave, Tulsa, OK, 74127",36.175404,-96.00771999999999,POINT (-96.00772000000001 36.175404),Yes,,Osage,Osage Reservation,,,New Retailer,Independent,,,N,1468074.0,1443 N ROSEDALE AVE,TULSA,OK,74127,,OSAGE,1900623469,"FIREWALKER, INC.",LINDA CARTER,,PAWHUSKA,OK,
2768,2768,,,15 W MAIN ST,,CARNEGIE,OK,73015,,,,,,,,,,,,Active,LIBERTY DRUG,"15 W Main St, Carnegie, OK, 73015",35.1063301,-98.60409659999999,POINT (-98.60409660000001 35.1063301),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Liberty Drug Inc,Chickasha,OK,N,655450.0,15 W MAIN ST,CARNEGIE,OK,73015,,CADDO,1900499797,"LIBERTY DRUG, INC.",JOSEPH D GREEN,,CHICKASHA,OK,
2773,2773,,,236 E MAIN ST,,PAWHUSKA,OK,74056,,,,,,,,,,,,Active,HOMETOWN FOODS,"236 E Main St, Pawhuska, OK, 74056",36.6626661,-96.336815,POINT (-96.336815 36.6626661),Yes,,Osage,Osage Reservation,,,New Retailer,CVM Inc,Van Buren,AR,N,98037.0,236 E MAIN ST,PAWHUSKA,OK,74056,,OSAGE,1912118331,HOMETOWN FOODS INC.,JEFF HOLLEY,,CRESCENT,OK,
2808,2808,,,1101 E PROSPECT AVE,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,WALMART SUPERCENTER,"1101 E Prospect Ave, Ponca City, OK, 74601",36.738575,-97.07254,POINT (-97.07254 36.738575),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Walmart Supercenter,Bentonville,AR,N,377990.0,1101 E PROSPECT AVE,PONCA CITY,OK,74601,,KAY,3400676484,WAL-MART SUPERCENTER,THE CORPORATION COMPANY,,OKLAHOMA CITY,OK,
2819,2819,,,602 W CENTRAL BLVD,,ANADARKO,OK,73005,,,,,,,,,,,,Active,WILLIAMS,"602 W Central Blvd, Anadarko, OK, 73005",35.072122,-98.2521495,POINT (-98.2521495 35.072122),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,WenJeSt Corp,Tuttle,OK,N,164684.0,602 W CENTRAL BLVD,ANADARKO,OK,73005,,CADDO,1900069956,WILLIAM\'S,,,,,
2820,2820,,,1201 W PETREE RD,,ANADARKO,OK,73005,,,,,,,,,,,,Active,WALMART SUPERCENTER,"1201 W Petree Rd, Anadarko, OK, 73005",35.060077899999996,-98.26215129999999,POINT (-98.2621513 35.0600779),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Walmart Supercenter,Bentonville,AR,N,885338.0,1201 W PETREE RD,ANADARKO,OK,73005,,CADDO,3400676484,WAL-MART SUPERCENTER,THE CORPORATION COMPANY,,OKLAHOMA CITY,OK,
2821,2821,,,110 E MAIN ST,,CARNEGIE,OK,73015,,,,,,,,,,,,Active,SUPER C MART,"110 E Main St, Carnegie, OK, 73015",35.105717,-98.600746,POINT (-98.600746 35.105717),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Super C Mart Inc,Noble,OK,N,245873.0,110 E MAIN ST,CARNEGIE,OK,73015,,CADDO,1900301537,"SUPER C MART, INC.",ROD CARVER,,NOBLE,OK,
2822,2822,,,904 S 4TH ST,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,FOOD PYRAMID,"904 S 4th St, Ponca City, OK, 74601",36.6947847,-97.08072920000001,POINT (-97.08072919999999 36.6947847),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,RPCS Inc,Rogersville,MO,N,98736.0,904 S 4TH ST,PONCA CITY,OK,74601,,KAY,2312146361,FOOD PYRAMID,THE CORPORATION COMPANY,,OKLAHOMA CITY,OK,
2826,2826,,,2415 N MAIN ST,,MIAMI,OK,74354,,,,,,,,,,,,Active,WALMART SUPERCENTER,"2415 N Main St, Miami, OK, 74354",36.904214200000006,-94.8789696,POINT (-94.8789696 36.90421420000001),Yes,,Miami/Peoria,Miami/Peoria joint-use OTSA,,,New Retailer,Walmart Supercenter,Bentonville,AR,N,1535730.0,2415 N MAIN ST,MIAMI,OK,74354,,OTTAWA,3400676484,WAL-MART SUPERCENTER,THE CORPORATION COMPANY,,OKLAHOMA CITY,OK,
2838,2838,,,2005 N 14TH ST STE 110,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,FOOD PYRAMID,"2005 N 14th St Ste 110, Ponca City, OK, 74601",36.726288000000004,-97.06721,POINT (-97.06721 36.726288),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,RPCS Inc,Rogersville,MO,N,515279.0,2005 N 14TH ST STE 110,PONCA CITY,OK,74601,,KAY,2312146361,FOOD PYRAMID,THE CORPORATION COMPANY,,OKLAHOMA CITY,OK,
2852,2852,,,2407 N MAIN ST,,MIAMI,OK,74354,,,,,,,,,,,,Active,MURPHY USA,"2407 N Main St, Miami, OK, 74354",36.9040438,-94.8779957,POINT (-94.8779957 36.9040438),Yes,,Miami/Peoria,Miami/Peoria joint-use OTSA,,,New Retailer,Murphy USA/Div 10430,El Dorado,AR,N,1730193.0,2407 N MAIN ST,MIAMI,OK,74354,,OTTAWA,2300518919,MURPHY USA,THE CORPORATION COMPANY,,OKLAHOMA CITY,OK,
2869,2869,,,604 E PROSPECT AVE,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,J & K QUICK LUBE PHILLIPS 66,"604 E Prospect Ave, Ponca City, OK, 74601",36.738301899999996,-97.07654740000001,POINT (-97.0765474 36.7383019),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Independent,,,Y,2770322.0,604 E PROSPECT AVE,PONCA CITY,OK,74601,,KAY,,,,,,,
2875,2875,,,1115 E PROSPECT AVE,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,MURPHY USA,"1115 E Prospect Ave, Ponca City, OK, 74601",36.73857,-97.0723,POINT (-97.0723 36.73857),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Murphy USA/Div 10430,El Dorado,AR,N,1522862.0,1115 E PROSPECT AVE,PONCA CITY,OK,74601,,KAY,2300518919,MURPHY USA,THE CORPORATION COMPANY,,OKLAHOMA CITY,OK,
2916,2916,,,2101 E MAIN ST,,PAWHUSKA,OK,74056,,,,,,,,,,,,Active,KUM & GO,"2101 E Main St, Pawhuska, OK, 74056",36.6694517,-96.3145485,POINT (-96.3145485 36.6694517),Yes,,Osage,Osage Reservation,,,New Retailer,Kum & Go LLC,West Des Moines,IA,N,1631404.0,2101 E MAIN ST,PAWHUSKA,OK,74056,,OSAGE,,,,,,,
2917,2917,,,2911 N UNION ST,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,STOP N GO,"2911 N Union St, Ponca City, OK, 74601",36.738026,-97.085266,POINT (-97.085266 36.738026),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Independent,,,N,673242.0,2911 N UNION ST,PONCA CITY,OK,74601,,KAY,1900245587,"STOP N\' GO, INC.",WILLIAM S. MURPHY  JR,,OKLAHOMA CITY,OK,
2921,2921,,,301 E MAIN ST,,PAWHUSKA,OK,74056,,,,,,,,,,,,Active,PAWHUSKA SHORT STOP,"301 E Main St, Pawhuska, OK, 74056",36.6632406,-96.3354855,POINT (-96.3354855 36.6632406),Yes,,Osage,Osage Reservation,,,New Retailer,Independent,,,N,3352575.0,301 E MAIN ST,PAWHUSKA,OK,74056,,OSAGE,,,,,,,
2923,2923,,,2500 LAKE RD,,PONCA CITY,OK,74604,,,,,,,,,,,,Active,TRIPLE T QUICK STOP,"2500 Lake Rd, Ponca City, OK, 74604",36.70935,-97.05127,POINT (-97.05127 36.70935),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Thompson Oil Co,Ponca City,OK,N,907823.0,2500 LAKE RD,PONCA CITY,OK,74604,,KAY,3512283094,"TRIPLE T QUICK STOP, LLC",TOMMY HORTON,,THOMAS,OK,
2925,2925,,,109 W OSAGE ST,,WYNONA,OK,74084,,,,,,,,,,,,Active,WYNONA STOP BUY,"109 W Osage St, Wynona, OK, 74084",36.5461407,-96.32837070000001,POINT (-96.32837069999999 36.5461407),Yes,,Osage,Osage Reservation,,,New Retailer,Independent,,,N,685015.0,109 W OSAGE ST,WYNONA,OK,74084,,OSAGE,3512520416,"WYNONA STOP BUY, LLC",RENEE KENNEDY,,WYNONA,OK,
2926,2926,,,10 E 4TH ST,,CARNEGIE,OK,73015,,,,,,,,,,,,Active,DROVE THRU,"10 E 4th St, Carnegie, OK, 73015",35.1015536,-98.60286059999999,POINT (-98.6028606 35.1015536),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Independent,,,N,7517119.0,10 E 4TH ST,CARNEGIE,OK,73015,,CADDO,3512549640,DROVE THRU,"VANDELAY INDUSTRIES, LLC",,CARNEGIE,OK,
2933,2933,,,320 W GRAND AVE,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,SHORT STOP,"320 W Grand Ave, Ponca City, OK, 74601",36.703576899999995,-97.08752679999999,POINT (-97.08752680000001 36.7035769),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Independent,,,N,1544499.0,320 W GRAND AVE,PONCA CITY,OK,74601,,KAY,1900319035,SHORT STOP,JAMES H. FERRIS,,TULSA,OK,
2937,2937,,,64470 US HIGHWAY 60,,PONCA CITY,OK,74604,,,,,,,,,,,,Active,OSAGE CASINO C STORE,"64470 Us Highway 60, Ponca City, OK, 74604",36.6805515,-97.0414442,POINT (-97.0414442 36.6805515),Yes,,Osage,Osage Reservation,,,New Retailer,Independent,,,N,7295257.0,64470 US HIGHWAY 60,PONCA CITY,OK,74604,,OSAGE,,,,,,,
2945,2945,,,1613 W SOUTH AVE,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,ONCUE EXPRESS,"1613 W South Ave, Ponca City, OK, 74601",36.6956019,-97.1028828,POINT (-97.1028828 36.6956019),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,OnCue Marketing LLC,Stillwater,OK,N,431934.0,1613 W SOUTH AVE,PONCA CITY,OK,74601,,KAY,,,,,,,
2948,2948,,,801 S 14TH ST,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,STOP N GO,"801 S 14th St, Ponca City, OK, 74601",36.695777299999996,-97.0666928,POINT (-97.0666928 36.6957773),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Independent,,,N,2034859.0,801 S 14TH ST,PONCA CITY,OK,74601,,KAY,1900245587,"STOP N\' GO, INC.",WILLIAM S. MURPHY  JR,,OKLAHOMA CITY,OK,
2949,2949,,,1000 S PINE ST,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,PHILLIPS 66,"1000 S Pine St, Ponca City, OK, 74601",36.693747200000004,-97.0919446,POINT (-97.09194460000001 36.6937472),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Independent,,,Y,712574.0,1000 S PINE ST,PONCA CITY,OK,74601,,KAY,,,,,,,
2951,2951,,,502 E CENTRAL BLVD,,ANADARKO,OK,73005,,,,,,,,,,,,Active,GAS MART,"502 E Central Blvd, Anadarko, OK, 73005",35.072118599999996,-98.2366969,POINT (-98.2366969 35.0721186),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Independent,,,N,96697.0,502 E CENTRAL BLVD,ANADARKO,OK,73005,,CADDO,,,,,,,
2953,2953,,,16457 STATE HIGHWAY 123,,BARTLESVILLE,OK,74003,,,,,,,,,,,,Active,OSAGE HILLS EXPRESS,"16457 State Highway 123, Bartlesville, OK, 74003",36.7328695,-96.0059247,POINT (-96.00592469999999 36.7328695),Yes,,Osage,Osage Reservation,,,New Retailer,Independent,,,N,473546.0,16457 STATE HIGHWAY 123,BARTLESVILLE,OK,74003,,OSAGE,1900426941,"OSAGE HILLS EXPRESS, INC.",LINDA THURMAN,,BARTLESVILLE,OK,
2955,2955,,,11249 HIGHWAY 56,,OKEMAH,OK,74859,,,,,,,,,,,,Active,VALERO,"11249 Highway 56, Okemah, OK, 74859",35.379073999999996,-96.459,POINT (-96.459 35.379074),Yes,,Creek/Seminole,Creek/Seminole joint-use OTSA,,,New Retailer,Independent,,,Y,7534019.0,11249 HIGHWAY 56,OKEMAH,OK,74859,,SEMINOLE,2300375411,VALERO MARKETING COMPANY,SECRETARY OF STATE,,OKC,OK,
2957,2957,,,2301F W EDISON ST,,TULSA,OK,74127,,,,,,,,,,,,Active,G & A STOP,"2301F W Edison St, Tulsa, OK, 74127",36.161278,-96.018555,POINT (-96.01855500000001 36.161278),Yes,,Osage,Osage Reservation,,,New Retailer,Independent,,,N,248646.0,2301F W EDISON ST,TULSA,OK,74127,,OSAGE,3512710011,G & S TRANSPORT  LLC,SHAWN TREAT,,ADA,OK,
2958,2958,,,3 W 4TH ST,,CARNEGIE,OK,73015,,,,,,,,,,,,Active,TEXACO SUPER QUICK STOP,"3 W 4th St, Carnegie, OK, 73015",35.10185,-98.60415,POINT (-98.60415 35.10185),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Independent,,,Y,1440639.0,3 W 4TH ST,CARNEGIE,OK,73015,,CADDO,,,,,,,
2963,2963,,,103 W CENTRAL BLVD,,ANADARKO,OK,73005,,,,,,,,,,,,Active,BIG DS II DRIVE THRU,"103 W Central Blvd, Anadarko, OK, 73005",35.072613,-98.243515,POINT (-98.243515 35.072613),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Independent,,,N,1649927.0,103 W CENTRAL BLVD,ANADARKO,OK,73005,,CADDO,,,,,,,
2964,2964,,,819 S MISSION ST,,ANADARKO,OK,73005,,,,,,,,,,,,Active,KIMS COUNTRY MART,"819 S Mission St, Anadarko, OK, 73005",35.0669,-98.2514,POINT (-98.2514 35.0669),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Independent,,,N,641182.0,819 S MISSION ST,ANADARKO,OK,73005,,CADDO,,,,,,,
2966,2966,,,421 E HARTFORD AVE,,PONCA CITY,OK,74601,,,,,,,,,,,,Active,CASEYS GENERAL STORE,"421 E Hartford Ave, Ponca City, OK, 74601",36.7244734,-97.079048,POINT (-97.079048 36.7244734),Yes,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Caseys Gen Stores/B Green,Ankeny,IA,N,7585645.0,421 E HARTFORD AVE,PONCA CITY,OK,74601,,KAY,2312292881,CASEY\'S GENERAL STORE,THE CORPORATION COMPANY,,OKLAHOMA CITY,OK,
2968,2968,,,415 E CENTRAL BLVD,,ANADARKO,OK,73005,,,,,,,,,,,,Active,BIG DS CORNER SPOT,"415 E Central Blvd, Anadarko, OK, 73005",35.0729658,-98.23741650000001,POINT (-98.23741649999999 35.0729658),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Independent,,,N,1820130.0,415 E CENTRAL BLVD,ANADARKO,OK,73005,,CADDO,3612111214,BIG D\'S CORNER SPOT,,,,,
2969,2969,,,512 E HIGHWAY 62,,VERDEN,OK,73092,,,,,,,,,,,,Active,BURTSCHIS CONOCO,"512 E Highway 62, Verden, OK, 73092",35.083195,-98.093994,POINT (-98.093994 35.083195),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Independent,,,Y,1951438.0,512 E HIGHWAY 62,VERDEN,OK,73092,,CADDO,,,,,,,
2970,2970,,,951 W ROGERS BLVD,,SKIATOOK,OK,74070,,,,,,,,,,,,Active,KUM & GO,"951 W Rogers Blvd, Skiatook, OK, 74070",36.36857,-96.013756,POINT (-96.013756 36.36857),Yes,,Osage,Osage Reservation,,,New Retailer,Kum & Go LLC,West Des Moines,IA,N,546372.0,951 W ROGERS BLVD,SKIATOOK,OK,74070,,OSAGE,,,,,,,
2971,2971,,,102 1ST ST,,VERDEN,OK,73092,,,,,,,,,,,,Active,ELLIS CORNER STORE,"102 1st St, Verden, OK, 73092",35.083393,-98.0856,POINT (-98.0856 35.083393),Yes,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Independent,,,N,950302.0,102 1ST ST,VERDEN,OK,73092,,GRADY,,,,,,,
