address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract
"275 E Kawili St, Hilo, HI, 96720",,,4000851,19.7060705,-155.0692177,Google,ROOFTOP,,,,,
"390 S 11th Ave, Hanford, CA, 93230",,,5260921,36.3199331,-119.655926,Google,ROOFTOP,,,,,
"2717 S 8th St Ste 100, Lincoln, NE, 68502",,,7504631,40.7853421,-96.7105276,Google,ROOFTOP,,,,,
"301 N Carson St, Carson City, NV, 89701",,,3618119,39.16536,-119.7667292,Google,ROOFTOP,,,,,
"211 S Broadway St, Cleveland, OK, 74020",,,1945345,36.3074129,-96.46388309999999,Google,ROOFTOP,,,,,
"7995 Laflesch Ln, Missoula, MT, 59808",,,5574148,46.9470389,-114.131299,Google,ROOFTOP,,,,,
"546 State Rd 333, Tijeras, NM, 87059",,,1611193,35.0833587,-106.3815266,Google,ROOFTOP,,,,,
"1 N Main St, Makoti, ND, 58756",,,1910277,47.9603529,-101.8044297,Google,ROOFTOP,,,,,
"92 102 Waialii Pl, Kapolei, HI, 96707",,,3531471,21.3353298,-158.1214827,Google,ROOFTOP,,,,,
"800 N Peornia Ave, Tulsa, OK, 74106",,,2643567,36.1661447,-95.9757604,Google,ROOFTOP,,,,,
"Main St, Lynch, NE, 68746",,,1710837,42.8287507,-98.3296245,Google,ROOFTOP,,,,,
"840 S Rancho Dr, Las Vegas, NV, 89106",,,5227568,36.1616956,-115.1732142,Google,ROOFTOP,,,,,
"2071 SW 70th Ave Ste G10, Fort Lauderdale, FL, 33317",,,7416506,26.0928238,-80.2389712,Google,ROOFTOP,,,,,
"100 W Main St, Beulah, ND, 58523",,,1858984,47.2637569,-101.7777312,Google,ROOFTOP,,,,,
"1213 Railroad St, Jeanerette, LA, 70544",,,7593427,29.9098999,-91.6661412,Google,RANGE_INTERPOLATED,,,,,
"500 Ala Moana Blvd, Honolulu, HI, 96813",,,5227334,21.3010484,-157.8622214,Google,ROOFTOP,,,,,
"12027 Hwy 62, Apache, OK, 73006",,,1936668,34.78273,-98.38777499999999,Google,ROOFTOP,,,,,
"28280 Etumakee Way, Clewiston, FL, 33440",,,4030878,26.5207241,-80.98034799999999,Google,ROOFTOP,,,,,
"322 S Johnstone Ave, Bartlesville, OK, 74003",,,7486176,36.7503328,-95.9773476,Google,ROOFTOP,,,,,
"407 N Main St, Blackwell, OK, 74631",,,1941809,36.807583,-97.283208,Google,ROOFTOP,,,,,
"500 Usa Pkwy, Sparks, NV, 89434",,,3091150,39.5566836,-119.4910567,Google,ROOFTOP,,,,,
"8900 San Mateo Blvd NE Ste 1, Albuquerque, NM, 87113",,,7188993,35.1866479,-106.5859846,Google,ROOFTOP,,,,,
"37345 State Highway 299 E, Burney, CA, 96013",,,5254925,40.88607940000001,-121.6558264,Google,ROOFTOP,,,,,
"3780 S 4th Ave, Yuma, AZ, 85365",,,5266271,32.658955,-114.625533,Google,ROOFTOP,,,,,
"78571 Mt Highway 83, Bigfork, MT, 59911",,,1951812,48.0059115,-113.9501223,Google,RANGE_INTERPOLATED,,,,,
"965 E Van Buren St Ste 124, Avondale, AZ, 85323",,,2133661,33.4489916,-112.3385269,Google,ROOFTOP,,,,,
"254 Spruce Ave Ste 1, Niobrara, NE, 68760",,,1711709,42.7510392,-98.034137,Google,ROOFTOP,,,,,
"6870 Stirling Rd, Hollywood, FL, 33024",,,5174373,26.0453427,-80.22657629999999,Google,ROOFTOP,,,,,
"12218 Ns 3520, Seminole, OK, 74868",,,2105193,35.24469029999999,-96.7408549,Google,ROOFTOP,,,,,
"12613 E Highway 20, Clearlake Oaks, CA, 95423",,,5238209,39.023277,-122.67445,Google,ROOFTOP,,,,,
"2500 Pirates Loop SE, Mandan, ND, 58554",,,3610278,46.8022409,-100.8217303,Google,ROOFTOP,,,,,
"188 Main Ave, Shevlin, MN, 56676",,,7561014,47.53005599999999,-95.2581512,Google,ROOFTOP,,,,,
"38821 State Highway 34, Detroit Lakes, MN, 56501",,,5646427,46.865728,-95.588291,Google,ROOFTOP,,,,,
