Unnamed: 0,IMPAQ_ID,DBA Name,DBA Name_changes,DBA Name_update,Address Line 1,Address Line 1_changes,Address Line 1_update,City,City_changes,City_update,State,State_changes,State_update,Zip,Zip_changes,Zip_update,Latitude,Latitude_changes,Latitude_update,Longitude,Longitude_changes,Longitude_update,Full Address,Full Address_changes,Full Address_update,County,County_changes,County_update,Address Line 2,matchsource,est_id,found_pic,Manual Result,biz_status,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,SoS_record,entity,agent_name,agent_address,agent_city,agent_state,agent_zip
881,881,PUEBLO DE COCHITI CONVENIENCE STOR,Correct,PUEBLO DE COCHITI CONVENIENCE STOR,1405 COCHITI HWY,Correct,1405 COCHITI HWY,COCHITI LAKE,Correct,COCHITI LAKE,NM,Correct,NM,87043,87083,87083.0,35.64788096,35.6476811,35.6476811,-106.3311657,-106.33106509999999,-106.33106509999999,"1405 COCHITI HWY  COCHITI LAKE, NM 87043","1405 Cochiti Hwy, Cochiti Lake, NM 87083, USA","1405 Cochiti Hwy, Cochiti Lake, NM 87083, USA",SANDOVAL,Correct,SANDOVAL,,Original,881.0,,,Active,POINT (-106.3310651 35.6476811),Yes,0.0,Cochiti,Pueblo de Cochiti,,,From Original List,,,,,,,,,,,,
882,882,NAVAJO LAKE MARINA,Correct,NAVAJO LAKE MARINA,1448 HWY 511 HBU#6,#42 CR 4110,#42 CR 4110,NAVAJO DAM,Correct,NAVAJO DAM,NM,Correct,NM,87419,Correct,87419.0,36.80749569,36.8190683,36.8190683,-107.6103057,-107.61409350000001,-107.61409350000001,"1448 HWY 511 HBU#6  NAVAJO DAM, NM 87419","#42 CR 4110, Navajo Dam, NM 87419, USA","#42 CR 4110, Navajo Dam, NM 87419, USA",SAN JUAN,Correct,SAN JUAN,,Original,882.0,,,Active,POINT (-107.6140935 36.8190683),No,11.816371250829082,,,Southern Ute,Southern Ute Reservation,From Original List,,,,,,,,,,,,
883,883,ALLSUP'S/PHILLIPS 66,Correct,ALLSUP'S/PHILLIPS 66,507 PASEO DEL PUEBLO NORTE,Correct,507 PASEO DEL PUEBLO NORTE,TAOS,Correct,TAOS,NM,Correct,NM,87571,Correct,87571.0,36.36955976,Correct,36.36955976,-105.5968154,Correct,-105.5968154,"507 PASEO DEL PUEBLO NORTE  TAOS, NM 87571",Correct,"507 PASEO DEL PUEBLO NORTE TAOS, NM 87571",TAOS,Correct,TAOS,,Original,883.0,1.0,yes,Active,POINT (-105.5968154 36.36955976),No,2.0724098676587226,,,Taos,Taos Pueblo,From Original List,,,,,,,,,,,,
884,884,CAMEL ROCK,CAMEL ROCK CASINO,CAMEL ROCK CASINO,17486 U.S. HWY 84-285,17486A US-84,17486A US-84,SANTA FE,Correct,SANTA FE,NM,Correct,NM,87506,Correct,87506.0,35.77928,35.769459499999996,35.769459499999996,-105.9478,-105.94715009999999,-105.94715009999999,"17486 U.S. HWY 84-285  SANTA FE, NM 87506","17486A US-84, Santa Fe, NM 87506, USA","17486A US-84, Santa Fe, NM 87506, USA",SANTA FE,Correct,SANTA FE,,Original,884.0,1.0,no,Closed,POINT (-105.9471501 35.7694595),Yes,0.0,Tesuque,Tesuque Pueblo,,,From Original List,,,,,,,,,,,,
885,885,ABE'S MOTEL &  FLY SHOP INC.,Correct,ABE'S MOTEL &  FLY SHOP INC.,1791 HWY 173,1791 -173,1791 -173,NAVAJO DAM,Correct,NAVAJO DAM,NM,Correct,NM,87419,Correct,87419.0,36.80486766,36.805223,36.805223,-107.6953019,-107.695698,-107.695698,"1791 HWY 173  NAVAJO DAM, NM 87419","1791 NM-173, Navajo Dam, NM 87419, USA","1791 NM-173, Navajo Dam, NM 87419, USA",SAN JUAN,Correct,SAN JUAN,,Original,885.0,,,Active,POINT (-107.695698 36.805223),No,10.129072537537633,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,,,,,,,,
886,886,SPORTSMAN'S INN,Correct,SPORTSMAN'S INN,1808 NEW MEXICO 173,Correct,1808 NEW MEXICO 173,NAVAJO DAM,Correct,NAVAJO DAM,NM,Correct,NM,87419,Correct,87419.0,36.80495062,Correct,36.80495062,-107.6928365,Correct,-107.6928365,"1808 NEW MEXICO 173  NAVAJO DAM, NM 87419",Correct,"1808 NEW MEXICO 173 NAVAJO DAM, NM 87419",SAN JUAN,Correct,SAN JUAN,,Original,886.0,1.0,yes,Active,POINT (-107.6928365 36.80495062),No,10.155848588096974,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,,,,,,,,
887,887,PHILLIPS 66,Correct,PHILLIPS 66,2016 TAOS HWY,1547 PASEO DEL PUEBLO SUR,1547 PASEO DEL PUEBLO SUR,SAN JUAN PUEBLO,TAOS,TAOS,NM,Correct,NM,87566,87571,87571.0,,36.3662759,36.3662759,,-105.59967320000001,-105.59967320000001,"2016 TAOS HWY  SAN JUAN PUEBLO, NM 87566","1547 Paseo Del Pueblo Sur, Taos, NM 87571, USA","1547 Paseo Del Pueblo Sur, Taos, NM 87571, USA",RIO ARRIBA,Correct,TAOS,,Original,887.0,,,Active,POINT (-105.5996732 36.3662759),Unknown,,Unknown,Unknown,,,From Original List,,,,,,,,,,,,
888,888,SAN FELIPE PUEBLO TRAVEL CENTER,SAN FELIPE TRAVEL CENTER AND PUEBLO RESTAURANT,SAN FELIPE TRAVEL CENTER AND PUEBLO RESTAURANT,26 HAGAN ROAD,26 HAGON RD,26 HAGON RD,SAN FELIPE PUEBLO,ALGODONES,ALGODONES,NM,Correct,NM,87001,Correct,87001.0,35.41539726,35.4162076,35.4162076,-106.4013668,-106.40173130000001,-106.40173130000001,"26 HAGAN ROAD  SAN FELIPE PUEBLO, NM 87001","26 Hagon Rd, Algodones, NM 87001, USA","26 Hagon Rd, Algodones, NM 87001, USA",SANDOVAL,Correct,SANDOVAL,,Original,888.0,,,Active,POINT (-106.4017313 35.4162076),Yes,0.0,San Felipe,San Felipe Pueblo,,,From Original List,,,,,,,,,,,,
889,889,EAGLE MART,OHKAY EAGLE MART,OHKAY EAGLE MART,2208 RIVERSIDE DR,Correct,2208 RIVERSIDE DR,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532.0,36.0259109,Correct,36.0259109,-106.0640221,Correct,-106.0640221,"2208 RIVERSIDE DR  ESPANOLA, NM 87532",Correct,"2208 RIVERSIDE DR ESPANOLA, NM 87532",RIO ARRIBA,Correct,RIO ARRIBA,,Original,889.0,1.0,yes,Active,POINT (-106.0640221 36.0259109),Yes,0.0,Ohkay Owingeh,Ohkay Owingeh,,,From Original List,,,,,,,,,,,,
890,890,CIRCLE W FOOD STORE,CIRCLE W PAWN,CIRCLE W PAWN,3316 HIGHWAY 64,Correct,3316 HIGHWAY 64,WATERFLOW,Correct,WATERFLOW,NM,Correct,NM,87421,Correct,87421.0,36.76007,Correct,36.76007,-108.4674,Correct,-108.4674,"3316 HIGHWAY 64  WATERFLOW, NM 87421",Correct,"3316 HIGHWAY 64 WATERFLOW, NM 87421",SAN JUAN,Correct,SAN JUAN,,Original,890.0,1.0,yes,Active,POINT (-108.4674 36.76007),No,0.8490647641325911,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,,,,,,,,
891,891,MUSTANG 7260 SHELL,Correct,MUSTANG 7260 SHELL,3215 HWY 64,3215 US-64,3215 US-64,WATERFLOW,Correct,WATERFLOW,NM,Correct,NM,87421,Correct,87421.0,36.74987418,36.7507598,36.7507598,-108.5288024,-108.5283963,-108.5283963,"3215 HWY 64  WATERFLOW, NM 87421","3215 US-64, Waterflow, NM 87421, USA","3215 US-64, Waterflow, NM 87421, USA",SAN JUAN,Correct,SAN JUAN,,Original,891.0,,,Active,POINT (-108.5283963 36.7507598),No,0.3565663139012327,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,,,,,,,,
892,892,THOMPSON'S STATION &  MARKET,Can't Validate,THOMPSON'S STATION &  MARKET,34 TELSTAR RD,Can't Validate,34 TELSTAR RD,CHURCH ROCK,Can't Validate,CHURCH ROCK,NM,Can't Validate,NM,87311,Can't Validate,87311.0,35.53705765,Can't Validate,35.53705765,-108.60109,Can't Validate,-108.60109,"34 TELSTAR RD  CHURCH ROCK, NM 87311",Can't Validate,"34 TELSTAR RD CHURCH ROCK, NM 87311",MCKINLEY,Can't Validate,MCKINLEY,,Original,892.0,,,Can't Validate,POINT (-108.60109 35.53705765),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,,,,,,,
893,893,LENO'S SMOKE SHOP,Correct,LENO'S SMOKE SHOP,3741 HWY 47,3741 -47,3741 -47,ISLETA,BOSQUE FARMS,BOSQUE FARMS,NM,Correct,NM,87068,Correct,87068.0,34.90275682,34.904710200000004,34.904710200000004,-106.6813527,-106.6813619,-106.6813619,"3741 HWY 47  ISLETA, NM 87068","3741 NM-47, Bosque Farms, NM 87068, USA","3741 NM-47, Bosque Farms, NM 87068, USA",BERNALILLO,Correct,VALENCIA,,Original,893.0,,,Active,POINT (-106.6813619 34.9047102),Yes,0.0,Isleta,Isleta Pueblo,,,From Original List,,,,,,,,,,,,
894,894,WESTERN REFINERY - MUSTANG #7207,Can't Validate,WESTERN REFINERY - MUSTANG #7207,409 NMS HWY 566,Can't Validate,409 NMS HWY 566,CHURCH ROCK,Can't Validate,CHURCH ROCK,NM,Can't Validate,NM,87311,Can't Validate,87311.0,35.53439,Can't Validate,35.53439,-108.6065,Can't Validate,-108.6065,"409 NMS HWY 566  CHURCH ROCK, NM 87311",Can't Validate,"409 NMS HWY 566 CHURCH ROCK, NM 87311",MCKINLEY,Can't Validate,MCKINLEY,,Original,894.0,,,Can't Validate,POINT (-108.6065 35.53439),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,,,,,,,
895,895,ALLSUP'S SHELL,Correct,ALLSUP'S SHELL,507 PASEO DEL PUEBLO NORTE,Correct,507 PASEO DEL PUEBLO NORTE,TAOS,Correct,TAOS,NM,Correct,NM,87571,Correct,87571.0,36.39466185,Correct,36.39466185,-105.5711204,Correct,-105.5711204,"507 PASEO DEL PUEBLO NORTE  TAOS, NM 87571",Correct,"507 PASEO DEL PUEBLO NORTE TAOS, NM 87571",TAOS,Correct,TAOS,,Original,895.0,1.0,yes,Active,POINT (-105.5711204 36.39466185),No,0.4525033927435478,,,Taos,Taos Pueblo,From Original List,,,,,,,,,,,,
896,896,GIANT CONOCO,Correct,GIANT CONOCO,650 N BOSQUE BLVD,Correct,650 N BOSQUE BLVD,BOSQUE FARMS,Correct,BOSQUE FARMS,NM,Correct,NM,87068,Correct,87068.0,34.86270102,Correct,34.86270102,-106.7006881,Correct,-106.7006881,"650 N BOSQUE BLVD  BOSQUE FARMS, NM 87068",Correct,"650 N BOSQUE BLVD BOSQUE FARMS, NM 87068",VALENCIA,Correct,VALENCIA,,Original,896.0,,,Active,POINT (-106.7006881 34.86270102),No,0.5491910291643934,,,Isleta,Isleta Pueblo,From Original List,,,,,,,,,,,,
897,897,GOLDEN'S FOOD STORE/FINA,Correct,GOLDEN'S FOOD STORE/FINA,700 COUNTY ROAD 6100,Correct,700 COUNTY ROAD 6100,FRUITLAND,Correct,FRUITLAND,NM,Correct,NM,87416,Correct,87416.0,36.74010753,Correct,36.74010753,-108.3958017,Correct,-108.3958017,"700 COUNTY ROAD 6100  FRUITLAND, NM 87416",Correct,"700 COUNTY ROAD 6100 FRUITLAND, NM 87416",SAN JUAN,Correct,SAN JUAN,,Original,897.0,,,Active,POINT (-108.3958017 36.74010753),No,0.3700699441636648,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,,,,,,,,
898,898,CIRCLE K (#1436),Can't Validate,CIRCLE K (#1436),844 HWY 550,Can't Validate,844 HWY 550,FLORA VISTA,Can't Validate,FLORA VISTA,NM,Can't Validate,NM,87415,Can't Validate,87415.0,,Can't Validate,,,Can't Validate,,"844 HWY 550  FLORA VISTA, NM 87415",Can't Validate,"844 HWY 550 FLORA VISTA, NM 87415",SAN JUAN,Can't Validate,SAN JUAN,,Original,898.0,,,Can't Validate,POINT (nan nan),Unknown,,Unknown,Unknown,,,From Original List,,,,,,,,,,,,
899,899,SEVEN TO ELEVEN,Correct,SEVEN TO ELEVEN,E 64 HWY,Correct,E 64 HWY,SHIPROCK,Correct,SHIPROCK,NM,Correct,NM,87420,Correct,87420.0,36.87129166,Correct,36.87129166,-109.0448423,Correct,-109.0448423,"E 64 HWY  SHIPROCK, NM 87420",Correct,"E 64 HWY SHIPROCK, NM 87420",SAN JUAN,Correct,SAN JUAN,,Original,899.0,1.0,yes,Active,POINT (-109.0448423 36.87129166),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,,,,,,,
900,900,SHIPROCK QUICKSTOP/Sinclair/Dinocare/,Correct,SHIPROCK QUICKSTOP/Sinclair/Dinocare/,E HWY 64,Correct,E HWY 64,SHIPROCK,Correct,SHIPROCK,NM,Correct,NM,87420,Correct,87420.0,36.87129166,Correct,36.87129166,-109.0448423,Correct,-109.0448423,"E HWY 64  SHIPROCK, NM 87420",Correct,"E HWY 64 SHIPROCK, NM 87420",SAN JUAN,Correct,SAN JUAN,,Original,900.0,,,Active,POINT (-109.0448423 36.87129166),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,,,,,,,
901,901,THE STORE,Can't Validate,THE STORE,HCR 74 BOX 5,Can't Validate,HCR 74 BOX 5,LINDRITH,Can't Validate,LINDRITH,NM,Can't Validate,NM,87029,Can't Validate,87029.0,,Can't Validate,,,Can't Validate,,"HCR 74 BOX 5  LINDRITH, NM 87029",Can't Validate,"HCR 74 BOX 5 LINDRITH, NM 87029",RIO ARRIBA,Can't Validate,RIO ARRIBA,,Original,901.0,,,Can't Validate,POINT (nan nan),Unknown,,Unknown,Unknown,,,From Original List,,,,,,,,,,,,
902,902,YAH TA HEY PAWN SHOP,HORIZON PAWN,HORIZON PAWN,HIGHWAY 491 & HIGHWAY 264,U.S. 491 11 MILES NORTH OF GALLUP,U.S. 491 11 MILES NORTH OF GALLUP,YATAHEY,GALLUP,GALLUP,NM,Correct,NM,87375,87301,87301.0,35.62656,35.658905,35.658905,-108.7811,-108.76993700000001,-108.76993700000001,"HIGHWAY 491 & HIGHWAY 264  YATAHEY, NM 87375","U.S. 491 11 miles north of gallup, Gallup, NM 87301, USA","U.S. 491 11 miles north of gallup, Gallup, NM 87301, USA",MCKINLEY,Correct,MCKINLEY,,Original,902.0,1.0,maybe,Active,POINT (-108.769937 35.658905),No,0.05124712969584051,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,,,,,,,,
903,903,KEWA CAFE,Correct,KEWA CAFE,1 EAST HIGHWAY 22,Correct,1 EAST HIGHWAY 22,SANTO DOMINGO,Correct,SANTO DOMINGO,NM,Correct,NM,87052,Correct,87052.0,35.47832000000001,Correct,35.47832000000001,-106.3124,Correct,-106.3124,"1 EAST HIGHWAY 22  SANTO DOMINGO, NM 87052",Correct,"1 EAST HIGHWAY 22 SANTO DOMINGO, NM 87052",SANDOVAL,Correct,SANDOVAL,,Original,903.0,1.0,yes,Active,POINT (-106.3124 35.47832000000001),Yes,0.0,Santo Domingo,Santo Domingo Pueblo,,,From Original List,,,,,,,,,,,,
904,904,SEVEN TO ELEVEN FOOD STORE,Correct,SEVEN TO ELEVEN FOOD STORE,HWY 491,Correct,HWY 491,SHIPROCK,Correct,SHIPROCK,NM,Correct,NM,87420,Correct,87420.0,36.75201457,Correct,36.75201457,-108.7020208,Correct,-108.7020208,"HWY 491  SHIPROCK, NM 87420",Correct,"HWY 491 SHIPROCK, NM 87420",SAN JUAN,Correct,SAN JUAN,,Original,904.0,1.0,yes,Active,POINT (-108.7020208 36.75201457),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,,,,,,,
905,905,CITY MARKET,Correct,CITY MARKET,HWY 491 &  HWY 64,"US 491 & NM, US-64","US 491 & NM, US-64",SHIPROCK,Correct,SHIPROCK,NM,Correct,NM,87420,Correct,87420.0,36.77718,36.776073100000005,36.77607310000001,-108.6966,-108.6996273,-108.6996273,"HWY 491 &  HWY 64  SHIPROCK, NM 87420","Us 491 & Nm, US-64, Shiprock, NM 87420, USA","Us 491 & Nm, US-64, Shiprock, NM 87420, USA",SAN JUAN,Correct,SAN JUAN,,Original,905.0,,,Active,POINT (-108.6996273 36.77607310000001),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,655852,"CITY MARKET, INC.",MERGED OUT OF EXISTENCE,SEE FT11 FOR SERVICE OF PROCESS,,,
906,906,CITGO,Correct,CITGO,US-491 & US-64,Correct,US-491 & US-64,Shiprock,Correct,Shiprock,NM,Correct,NM,87420,Correct,87420.0,36.77718,Correct,36.77718,-108.6966,Correct,-108.6966,"US-491 & US-64  Shiprock, NM 87420",Correct,"US-491 & US-64 Shiprock, NM 87420",SAN JUAN,Correct,SAN JUAN,,Original,906.0,1.0,yes,Active,POINT (-108.6966 36.77718),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,251777,CITGO PIPELINE COMPANY,SECRETARY OF STATE,EXECUTIVE-LEGISLATIVE BUILDING SANTA FE NM 87503,SANTA FE,NM,87503
907,907,SEVEN ELEVEN,Correct,SEVEN ELEVEN,HWY 64,Correct,HWY 64,SHIPROCK,Correct,SHIPROCK,NM,Correct,NM,87420,Correct,87420.0,36.87129166,Correct,36.87129166,-109.0448423,Correct,-109.0448423,"HWY 64  SHIPROCK, NM 87420",Correct,"HWY 64 SHIPROCK, NM 87420",SAN JUAN,Correct,SAN JUAN,,Original,907.0,1.0,yes,Active,POINT (-109.0448423 36.87129166),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,4918738,"SEVEN ELEVEN ELEVEN, LLC",JOSHUA JAMESON,101 PERKINS DR. STE. 2 LAS CRUCES NM 88005,LAS CRUCES,NM,88005
908,908,POJOAQUE CONVENIENCE STORE,Correct,POJOAQUE CONVENIENCE STORE,HWY 84/285,112 CITIES OF GOLD RD,112 CITIES OF GOLD RD,POJOAQUE VALLEY,SANTA FE,SANTA FE,NM,Correct,NM,87501,87506,87506.0,35.87738,35.878594899999996,35.878594899999996,-106.0661,-106.0085263,-106.0085263,"HWY 84/285  POJOAQUE VALLEY, NM 87501","112 Cities of Gold Rd, Santa Fe, NM 87506, USA","112 Cities of Gold Rd, Santa Fe, NM 87506, USA",SANTA FE,Correct,SANTA FE,,Original,908.0,1.0,yes,Active,POINT (-106.0085263 35.8785949),Yes,0.0,Pojoaque,Pueblo of Pojoaque,,,From Original List,,,,,,,,,,,,
909,909,THRIFTWAY,Can't Validate,THRIFTWAY,JCT HWYS 494 & 64,Can't Validate,JCT HWYS 494 & 64,SHIPROCK,Can't Validate,SHIPROCK,NM,Can't Validate,NM,87420,Can't Validate,87420.0,36.784113,Can't Validate,36.784113,-108.6757,Can't Validate,-108.6757,"JCT HWYS 494 & 64  SHIPROCK, NM 87420",Can't Validate,"JCT HWYS 494 & 64 SHIPROCK, NM 87420",SAN JUAN,Can't Validate,SAN JUAN,,Google,909.0,,,Can't Validate,POINT (-108.6757 36.784113),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,486878,THRIFTWAY CO.,ROBERT G MOSS,501 AIRPORT DR STE 100 FARMINTGON NM 87401,FARMINTGON,NM,87401
910,910,NAVAJO COUNTRY EXPRESS / ICM,Correct,NAVAJO COUNTRY EXPRESS / ICM,JUNCTION 64 W &  491 S,US-64,US-64,SHIPROCK,Correct,SHIPROCK,NM,Correct,NM,87420,Correct,87420.0,36.77718,36.7775547,36.7775547,-108.6966,-108.6962896,-108.6962896,"JUNCTION 64 W &  491 S  SHIPROCK, NM 87420","US-64, Shiprock, NM 87420, USA","US-64, Shiprock, NM 87420, USA",SAN JUAN,Correct,SAN JUAN,,Original,910.0,,,Active,POINT (-108.6962896 36.7775547),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,,,,,,,
911,911,DINO MART / SINCLAIR,Correct,DINO MART / SINCLAIR,HIGHWAY 491 NORTH,Correct,HIGHWAY 491 NORTH,SHIPROCK,Correct,SHIPROCK,NM,Correct,NM,87420,Correct,87420.0,36.75201457,Correct,36.75201457,-108.7020208,Correct,-108.7020208,"HIGHWAY 491 NORTH  SHIPROCK, NM 87420",Correct,"HIGHWAY 491 NORTH SHIPROCK, NM 87420",SAN JUAN,Correct,SAN JUAN,,Original,911.0,1.0,yes,Active,POINT (-108.7020208 36.75201457),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,,,,,,,
912,912,MUSTANG,Can't Validate,MUSTANG,ROAD 371 MAIN STREET,Can't Validate,ROAD 371 MAIN STREET,CROWNPOINT,Can't Validate,CROWNPOINT,NM,Can't Validate,NM,87313,Can't Validate,87313.0,35.67808,Can't Validate,35.67808,-108.1512,Can't Validate,-108.1512,"ROAD 371 MAIN STREET  CROWNPOINT, NM 87313",Can't Validate,"ROAD 371 MAIN STREET CROWNPOINT, NM 87313",MCKINLEY,Can't Validate,MCKINLEY,,Original,912.0,1.0,maybe,Can't Validate,POINT (-108.1512 35.67808),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,,,,,,,
913,913,PHILLIPS 66/FOOD MART,Correct,PHILLIPS 66/FOOD MART,66 NM- 4 ROVER BOULEVARD,Correct,66 NM- 4 ROVER BOULEVARD,WHITE ROCK,Correct,WHITE ROCK,NM,Correct,NM,87544,Correct,87544.0,35.82765999999999,Correct,35.82765999999999,-106.2059,Correct,-106.2059,"66 NM- 4 ROVER BOULEVARD  WHITE ROCK, NM 87544",Correct,"66 NM- 4 ROVER BOULEVARD WHITE ROCK, NM 87544",LOS ALAMOS,Correct,LOS ALAMOS,,Original,913.0,,,Closed,POINT (-106.2059 35.82765999999999),No,0.10481423172117957,,,San Ildefonso,San Ildefonso Pueblo,From Original List,,,,,,,,,,,,
914,914,NAVAJO PINE SUPERMARKET,Correct,NAVAJO PINE SUPERMARKET,RT.12 SHEPARD SPRINGS RD.,1 WALNUT AVE,1 WALNUT AVE,NAVAJO,Correct,NAVAJO,NM,Correct,NM,87328,Correct,87328.0,35.90988956,35.9042249,35.9042249,-109.0236633,-109.03683899999999,-109.03683899999999,"RT.12 SHEPARD SPRINGS RD.  NAVAJO, NM 87328","1 Walnut Ave, Navajo, NM 87328, USA","1 Walnut Ave, Navajo, NM 87328, USA",MCKINLEY,Correct,MCKINLEY,,Original,914.0,,,Active,POINT (-109.036839 35.9042249),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,,,,,,,
915,915,VILLA DE CUBERO,Can't Validate,VILLA DE CUBERO,STATE ROAD 124 MM 14,Can't Validate,STATE ROAD 124 MM 14,CUBERO,Can't Validate,CUBERO,NM,Can't Validate,NM,87014,Can't Validate,87014.0,34.81297960000001,Can't Validate,34.81297960000001,-108.0435002,Can't Validate,-108.0435002,"STATE ROAD 124 MM 14  CUBERO, NM 87014",Can't Validate,"STATE ROAD 124 MM 14 CUBERO, NM 87014",CIBOLA,Can't Validate,CIBOLA,,Original,915.0,,,Can't Validate,POINT (-108.0435002 34.81297960000001),No,9.590211923997376,,,Acoma,Acoma Pueblo,From Original List,,,,,,,,,,,,
916,916,OH KAY MARKET AND PHILLIPS 66,Correct,OH KAY MARKET AND PHILLIPS 66,TAOS HWY,Correct,TAOS HWY,SAN JUAN PUEBLO,Correct,SAN JUAN PUEBLO,NM,Correct,NM,87566,Correct,87566.0,36.07763292,Correct,36.07763292,-106.1073321,Correct,-106.1073321,"TAOS HWY  SAN JUAN PUEBLO, NM 87566",Correct,"TAOS HWY SAN JUAN PUEBLO, NM 87566",RIO ARRIBA,Correct,RIO ARRIBA,,Original,916.0,1.0,yes,Active,POINT (-106.1073321 36.07763292),Yes,0.0,Ohkay Owingeh,Ohkay Owingeh,,,From Original List,,,,,,,,,,,,
917,917,SHELL GAS,Correct,SHELL GAS,US 64 US 491,Correct,US 64 US 491,SHIPROCK,Correct,SHIPROCK,NM,Correct,NM,87420,Correct,87420.0,36.78435,Correct,36.78435,-108.667,Correct,-108.667,"US 64 US 491  SHIPROCK, NM 87420",Correct,"US 64 US 491 SHIPROCK, NM 87420",SAN JUAN,Correct,SAN JUAN,,Original,917.0,,,Active,POINT (-108.667 36.78435),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,,,,,,,
918,918,NAVAJO COUNTRY EXPRESS,Correct,NAVAJO COUNTRY EXPRESS,W 64 &  HWY 491,US-64,US-64,SHIPROCK,Correct,SHIPROCK,NM,Correct,NM,87420,Correct,87420.0,36.84615761,36.7775547,36.7775547,-108.7413378,-108.6962896,-108.6962896,"W 64 &  HWY 491  SHIPROCK, NM 87420","US-64, Shiprock, NM 87420, USA","US-64, Shiprock, NM 87420, USA",SAN JUAN,Correct,SAN JUAN,,Original,918.0,,,Active,POINT (-108.6962896 36.7775547),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,,,,,,,
919,919,GIANT WESTERN REFINERY,Correct,GIANT WESTERN REFINERY,WEST US 491 / JUNCTION 64,91 US-64,91 US-64,SHIPROCK,Correct,SHIPROCK,NM,Correct,NM,87420,Correct,87420.0,36.87129166,36.77746109999999,36.77746109999999,-109.0448423,-108.6971256,-108.6971256,"WEST US 491 / JUNCTION 64  SHIPROCK, NM 87420","91 US-64, Shiprock, NM 87420, USA","91 US-64, Shiprock, NM 87420, USA",SAN JUAN,Correct,SAN JUAN,,Original,919.0,,,Active,POINT (-108.6971256 36.77746109999999),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,,,,,,,
920,920,BASHAS,Correct,BASHAS,371 STATE ROAD 9,Correct,371 STATE ROAD 9,CROWNPOINT,Correct,CROWNPOINT,NM,Correct,NM,87313,Correct,87313.0,35.69762,Correct,35.69762,-108.1414,Correct,-108.1414,"371 STATE ROAD 9  CROWNPOINT, NM 87313",Correct,"371 STATE ROAD 9 CROWNPOINT, NM 87313",MCKINLEY,Correct,MCKINLEY,,Original,920.0,1.0,yes,Active,POINT (-108.1414 35.69762),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,1418292,BASHAS' INC.,C T CORPORATION SYSTEM,206 S CORONADO AVE ESPANOLA NM 87532 2792,ESPANOLA,NM,87532
921,921,CASINO APACHE TRAVEL CENTER,Correct,CASINO APACHE TRAVEL CENTER,25895 US HIGHWAY 70,25845 US-70,25845 US-70,MESCALERO,Correct,MESCALERO,NM,Correct,NM,88340,Correct,88340.0,33.30016,33.29809349999999,33.29809349999999,-105.6562,-105.66044,-105.66044,"25895 US HIGHWAY 70  MESCALERO, NM 88340","25845 US-70, Mescalero, NM 88340, USA","25845 US-70, Mescalero, NM 88340, USA",OTERO,Correct,OTERO,,Original,921.0,,,Active,POINT (-105.66044 33.29809349999999),Yes,0.0,Mescalero,Mescalero Reservation,,,From Original List,,,,,,,,,,,,
922,922,GIANT,Correct,GIANT,1189 HIGHWAY 53,1189 -53,1189 -53,ZUNI,Correct,ZUNI,NM,Correct,NM,87327,Correct,87327.0,35.06948,35.0699848,35.0699848,-108.8477,-108.84588829999998,-108.84588829999998,"1189 HIGHWAY 53  ZUNI, NM 87327","1189 NM-53, Zuni, NM 87327, USA","1189 NM-53, Zuni, NM 87327, USA",MCKINLEY,Correct,MCKINLEY,,Original,922.0,,,Active,POINT (-108.8458883 35.0699848),Yes,0.0,Zuni,Zuni Reservation,,,From Original List,,,,,,,,,,,,
