est_id,DBA Name,bizname,Full Address,formatted_address,name_score,AddressNumber_score,StreetName_score,StreetNamePostType_score,ZipCode_score,dist_miles
726,NOAF''S SMOKE SHOP INC,SADI’S SMOKE SHOP DULUTH VAPOR,"1405 MILLER TRUNK HWY #200  DULUTH, MN 55811","1631 London Rd, Duluth, MN 55812, USA",0.0329772643644838,0.0,0.0,0.0,0.0,0.025599031603913795
729,DOLLAR GENERAL,DOLLAR GENERAL,"CHOCTAW TOWN CTR. #103  PHILADELPHIA, MS 39350","90 Canal Pl, Philadelphia, MS 39350, USA",1.0,0.0,0.0,,1.0,0.02019546861854773
731,HORSESHOE BAR,THE HORSESHOE BAR,"57777 E US HIGHWAY 2  OSWEGO, MT 59201","20390726303020000, Wolf Point, MT 59201, USA",1.0,0.0,0.0,,1.0,4.641557293183496e-13
732,APSAALOOKE NIGHTS CASINO,APSAALOOKE NIGHTS CASINO,"71 HERITAGE RD.  CROW AGENCY, MT 59022","71 Heritage Roade, Crow Agency, MT 59022, USA",1.0,1.0,0.25,0.0,1.0,0.03463390078472157
737,CUSTER BATTLEFIELD TRADING POST,CUSTER BATTLEFIELD TRADING POST,"347 U.S. 212  CROW AGENCY, MT 59022","347 US-212, Crow Agency, MT 59022, USA",1.0,1.0,0.0,,1.0,0.11658890651299315
740,YELLOWTAIL MARKET,YELLOWTAIL MARKET,"1 MAIN ST. PARKDALE CT.  FORT SMITH, MT 59035","1 Yellowtail St, Fort Smith, MT 59035, USA",1.0,1.0,0.0,,1.0,0.08666000660828113
742,MARTIN'S STORE,MARTINS STORE,"MAIN ST.  HAYS, MT 59527","martin dr, Hays, MT 59527, USA",1.0,,0.0,0.0,1.0,0.015728467135327506
746,BARACKER'S BAR,BARACKER'S BAR,"206 W. POPLAR #B  POPLAR, MT 59255","206 B St W, Poplar, MT 59255, USA",1.0,1.0,0.0,,1.0,0.02559791888851426
749,DAD'S BAR,ARLO'S BAR,"216 MAIN ST.  WOLF POINT, MT 59201","221 Main St, Wolf Point, MT 59201, USA",0.03826147266211999,0.0,1.0,1.0,1.0,0.02851554901177063
750,FRONTIER LOUNGE AND RED LATERN,FRONTIER LOUNGE & RED LANTERN,"200 E. MAIN  WOLF POINT, MT 59201","200 E Main St, Wolf Point, MT 59201, USA",0.17997903164806694,1.0,1.0,0.0,1.0,0.4551680001001038
751,LOG CABIN BAR,LOG CABIN,"HWY. 2 & 7TH ST.  BROCKTON, MT 59255","2401 Division Ave S, Grand Rapids, MI 49507, USA",1.0,,,,0.0,0.9648005645488243
755,TJ'S QUICK STOP,TJ'S QUIK STOP,"302 F ST. W.  POPLAR, MT 59255","300 F St W, Poplar, MT 59255, USA",0.9992927028478359,0.0,1.0,1.0,1.0,0.013086376185640448
758,WOLF POINT LIQUOR MARKET,WOLF POINT LIQUOR MARKET,"219 INDIAN ST.  WOLF POINT, MT 59201","223 Main St, Wolf Point, MT 59201, USA",1.0,0.0,0.0,1.0,1.0,0.9311808209952648
759,GLACIER PARK TRADING,GLACIER PARK TRADING CO,"316 U.S. 2  EAST GLACIER PARK, MT 59434","316 US-2, East Glacier Park, MT 59434, USA",1.0,1.0,0.0,,1.0,0.008013098708915756
760,GLACIER PEAKS CASINO,GLACIER PEAKS CASINO,"416 W. CENTRAL AVE.  BROWNING, MT 59417","46 Museum Loop, Browning, MT 59417, USA",1.0,0.0,0.0,0.0,1.0,0.047025684105742316
761,GLACIER WAY CONOCO,GLACIER WAY CONVENIENCE STORE,"330 CENTRAL AVE. W.  BROWNING, MT 59417","99 State Hwy 464, Browning, MT 59417, USA",0.6935320353095945,0.0,0.0,,1.0,0.2714826639106333
763,THRONSON'S GENERAL STORE,THRONSON'S GENERAL STORE,"4013 HWY. 89  BABB, MT 59411","4013 US-89, Babb, MT 59411, USA",1.0000000000000002,1.0,0.0,,1.0,2.7568327337551612
765,TRAILHEAD SALOON,TRAILHEAD SALOON,"300 U.S. 2  UNINCORPORATED GLACIER COUNTY, MT 59434","300 US-2, East Glacier Park, MT 59434, USA",1.0,1.0,0.0,,1.0,0.009199910297629052
766,EIZOO'S BAR & CASINO,EIZOO'S BAR & CASINO,"335 U.S. HWY. 87  BOX ELDER, MT 59521","335 US-87, Box Elder, MT 59521, USA",1.0,1.0,0.0,,1.0,0.3025684620295919
770,ARNIE'S GAS & TIRE,ARNIE'S GAS & TIRE,"63145 U.S. HWY. 93  RONAN, MT 59864","63145 US-93, Ronan, MT 59864, USA",1.0,1.0,0.0,,1.0,9.283114586366991e-13
771,BEST WESTERN PLUS KWATAQNUK RESORT,KWATAQNUK RESORT & CASINO,"49708 U.S. HWY. 91 E.  POLSON, MT 59860","49708 US-93, Polson, MT 59860, USA",0.9767954454721754,1.0,0.0,,1.0,0.3838563178910698
772,BIG ARM GENERAL STORE,BIG ARM RESORT,"314 5TH ST.  BIG ARM, MT 59910","44309 A St, Big Arm, MT 59910, USA",0.5951652882299581,0.0,0.0,1.0,1.0,0.3598698834531849
774,CHARLO GROCERY,CHARLO GROCERY,"56609 MT HWY. 212  CHARLO, MT 59824","56609 MT-212, Charlo, MT 59824, USA",1.0,1.0,0.0,,1.0,0.00025509880964936
777,DBA PAPAS WOODS BAY MARKET,PAPA'S WOODS BAY MARKET,"14535 HWY. 35  BIGFORK, MT 59911","26787 MT-35, Bigfork, MT 59937, USA",1.0000000000000002,0.0,0.0,,0.0,8.798992306666184
781,EXXON,EXXON,"50667 U.S. HWY. 93  POLSON, MT 59860","50667 US-93, Polson, MT 59860, USA",1.0,1.0,0.0,,1.0,0.037931074111416906
782,FOUR WINDS INDIAN TRADING POST,FOUR WINDS INDIAN TRADING POST,"102 RUFUS LN.  ST. IGNATIUS, MT 59865","36007 US-93, St Ignatius, MT 59865, USA",1.0,0.0,0.0,0.0,1.0,0.057772337724601865
783,GRAY WOLF PEAK CASINO,GRAY WOLF PEAK CASINO,"20750 HWY. 98 N. EVARO  MISSOULA, MT 59808","20750 US-93, Missoula, MT 59808, USA",1.0,1.0,0.0,,1.0,0.013376516752268787
784,JETTE STORE,JETTE STORE,"44613 HWY. 93  POLSON, MT 59860","44613 US-93, Polson, MT 59860, USA",1.0,1.0,0.0,,1.0,0.0924838391353827
785,JOE'S JIFFY STOP,JOE'S JIFFY STOP,"58356 HWY. 93 S.  PABLO, MT 59855","58356 US-93, Pablo, MT 59855, USA",1.0,1.0,0.0,,1.0,0.04777352720960137
787,MISSION DRUG,MISSION DRUG,"110 N. MAIN ST.  ST. IGNATIUS, MT 59864","110 N Main St, St Ignatius, MT 59865, USA",1.0,1.0,1.0,1.0,0.0,0.7684758041792389
789,MOIESE MERCANTILE,MOIESE MERCANTILE,"64620 MT. HWY. 212  CHARLO, MT 59824","64620 MT-212, Charlo, MT 59824, USA",1.0,1.0,0.0,,1.0,0.04601563215362956
791,MOUNTAIN WEST COOP,MOUNTAIN WEST CO-OP,"63932 U.S. HWY. 93 S.  RONAN, MT 59864","63932 US-93, Ronan, MT 59864, USA",1.0,1.0,0.0,,1.0,6.488035821576371
793,PIER 93,PIER 93,"49433 U.S. HWY. 93  POLSON, MT 59860","49433 US-93, Polson, MT 59860, USA",1.0,1.0,0.0,,1.0,0.02186033011232949
794,POLSON BAY GROCERY,POLSON BAY GROCERY,"50451 U.S. 93  POLSON, MT 59860","50451 US-93, Polson, MT 59860, USA",1.0,1.0,0.0,,1.0,0.8506323342531481
795,POLSON LIQUOR STORE,POLSON LIQUOR LLC,"49594 HWY. 93  POLSON, MT 59860","49594 US-93, Polson, MT 59860, USA",1.0,1.0,0.0,,1.0,0.1000300339092778
796,ROD'S HARVEST FOODS,ROD'S HARVEST FOODS,"16 N. MAIN ST.  ST. IGNATIUS, MT 59865","116 N Main St, St Ignatius, MT 59865, USA",1.0,0.0,1.0,1.0,1.0,0.0063579741320370226
797,RONAN HARVEST FOODS,RONAN HARVEST FOODS,"63802 U.S. HWY. 93 S.  RONAN, MT 59864","63802 US-93, Ronan, MT 59864, USA",1.0,1.0,0.0,,1.0,0.04491203562191223
799,SUPER 1 FOODS,SUPER 1 FOODS,"50331 U.S. 93  POLSON, MT 59860","50331 US-93, Polson, MT 59860, USA",1.0,1.0,0.0,,1.0,0.02911884680906035
800,TOWN PUMP FOOD STORES - EXXON,TOWN PUMP,"505 U.S. HWY. 93 S.  RONAN, MT 59864","63459 US-93, Ronan, MT 59864, USA",1.0,0.0,0.0,,1.0,0.1444308786568184
801,TOWN PUMP POLSON,TOWN PUMP FOOD STORE,"50667 HWY. 93  POLSON, MT 59860","50667 US-93, Polson, MT 59860, USA",0.8086089754437998,1.0,0.0,,1.0,1.8321936997830828
802,WILSON FAMILY FOODS,WILSON FOODS,"92345 U.S. 93  ARLEE, MT 59821","92345 US-93, Arlee, MT 59821, USA",1.0,1.0,0.0,,1.0,8.292615358129009
812,RICK YOUNGBLOOD SMOKE SHOP,RICK YOUNGBLOOD SMOKE SHOP,"86 FRONTIER DRIVE  CHEROKEE, NC 28719","833 Tsali Blvd, Cherokee, NC 28719, USA",1.0,0.0,0.0,0.0,1.0,0.04618141185727498
814,BRAVE'S QUICK STOP,BJ'S QUICK STOP,"1607 ARQUONI RD.  CHEROKEE, NC 28719","1755 Main St, Bryson City, NC 28713, USA",0.05601940012905711,0.0,0.0,0.0,0.0,0.015952410191438934
815,CATAMOUNT TRAVEL CENTER,CATAMOUNT TRAVEL CENTER CHEROKEE,"3385 U.S. HWY. 441 N.  CHEROKEE, NC 78719","3385 US-441, Whittier, NC 28789, USA",1.0,1.0,0.0,,0.0,1.3329951018312634
818,RICK YOUNGBLOOD SMOKE SHOP,RICK YOUNGBLOOD SMOKE SHOP,"14 BIG COVE RD.  STE 4  CHEROKEE, NC 28719","833 Tsali Blvd, Cherokee, NC 28719, USA",1.0,0.0,0.0,0.0,1.0,0.06306062761715807
823,TIMS SERVICE,TIM'S SERVICE,"300 SITTING BULL STREET  FORT YATES, ND 58538","300 Yates St, Fort Yates, ND 58538, USA",1.0,1.0,0.0,1.0,1.0,3.5116461764596965
824,EAGLES LANDING C STORE,EAGLES LANDING C-STORE,"402 HWY 23  NEW TOWN, ND 58763","402 ND-23, New Town, ND 58763, USA",0.8671828079995099,1.0,0.0,,1.0,0.6429186655651212
828,FAMILY DOLLAR 8207,FAMILY DOLLAR,"9034 HIGHWAY 24  FORT YATES, ND 58538","9034 ND-24, Fort Yates, ND 58538, USA",1.0,1.0,0.0,1.0,1.0,0.05323354637073728
833,SPIRIT LAKE CASINO & LODGE,SPIRIT LAKE CASINO & RESORT,"7889 HWY. 57  ST. MICHAEL, ND 58370","7889 ND-57, St Michael, ND 58370, USA",0.9609269691092366,1.0,0.0,1.0,1.0,0.0203106373167122
836,CANNON BALL PIT STOP,CANNON BALL PIT STOP,"7908 ND 1806  CANNON BALL, ND 58528","7908 ND-1806, Cannon Ball, ND 58528, USA",1.0,-1.0,-1.0,-1.0,-1.0,2.2352032433935314
838,PRAIRIE KNIGHTS CASINO & RESORT,PRAIRIE KNIGHTS CASINO & RESORT,"7932 ND 24  FORT YATES, ND 58538","7932 ND-24, Fort Yates, ND 58538, USA",1.0,1.0,0.0,1.0,1.0,1.7850455127761111
844,NISHU GENERAL STORE,NISHU GENERAL STORE,"10 SESAME FRONTAGE RD.  GARRISON, ND 58540","10A Sesame Frontage Rd, White Shield, ND 58540, USA",1.0000000000000002,0.0,1.0,1.0,1.0,2.6187586749023914
845,SUPERVALU,SUPERVALU,"324 MAIN ST.  NEW TOWN, ND 58763","101 Main St, New Town, ND 58763, USA",1.0,0.0,1.0,1.0,1.0,0.22581597368559944
847,DALE'S TRUCK STOP,DALE'S TRUCK STOP & MOTEL,"JCT. HWY. 3 & 5  DUNSEITH, ND 58329","612 Main St, Dunseith, ND 58329, USA",1.0,,0.0,,1.0,0.936865835324128
850,SKY DANCER MINI CASINO,SKY DANCER CASINO & RESORT,"1 SAILOR AVE.  BELCOURT, ND 58316","3965 Sky Dancer Way NE, Belcourt, ND 58316, USA",0.8288469951154609,0.0,0.0,0.0,1.0,5.3612352736235565
853,HERITAGE FOOD STORE,HERITAGE FOOD STORE,"1 MISSION DRIVE SOUTH HIGHWAY 77  WINNEBAGO, NE 68071","214 Industrial Road, Winnebago, NE 68071, USA",1.0,-1.0,-1.0,-1.0,-1.0,0.3081195229937529
858,SMITH STANDARD,SMITH STANDARD STATION,"1504 HIGHWAY 77  ROSALIE, NE 68055","1506 US-77, Rosalie, NE 68055, USA",1.0,0.0,0.0,,1.0,0.00029213830808388696
861,PONY EXPRESS,PONY EXPRESS-WINNEBAGO,"5000 INDUSTRIAL PARKWAY  WINNEBAGO, NE 68071","143 US-77, Winnebago, NE 68071, USA",0.87873784626674,0.0,0.0,,1.0,0.04353815770713942
862,ROSEBUD CASINO,ROSEBUD CASINO,"30421 US HIGHWAY 83  VALENTINE, NE 69201","30421 US-83, Valentine, NE 69201, USA",1.0,1.0,0.0,,1.0,4.320320283165462
863,FEATHER HILL EXPRESS,FEATHER HILL EXPRESS,"52950 HWY. 12  NIOBRARA, NE 68760","52950 NE-12, Niobrara, NE 68760, USA",1.0,1.0,0.0,,1.0,8.701070106928528
864,OHIYA CASINO & RESORT,OHIYA CASINO & RESORT,"53142 HWY. 12  NIOBRARA, NE 68760","53142 NE-12, Niobrara, NE 68760, USA",1.0,1.0,0.0,,1.0,0.024144077950616433
868,NATIVE SON,NATIVE SON,"100 N. FARLEY ST.  ROSALIE, NE 68055","100 N Main St, Rosalie, NE 68055, USA",1.0,1.0,0.0,1.0,1.0,0.1716716172554632
869,OMAHA NATION C-STORE,OMAHA TRIBE C-STORE,"101 MAIN ST.  MACY, NE 68039","323 Main St, Macy, NE 68039, USA",0.991205199535934,0.0,1.0,1.0,1.0,2.7591941275560448
874,NATIVE STAR CASINO,NATIVE STAR CASINO,"1501 INDUSTRIAL PKWY.  WINNEBAGO, NE 68071","1501 Industrial Road, Winnebago, NE 68071, USA",1.0,1.0,1.0,0.0,1.0,1.36532216481996
875,PONY EXPRESS,PONY EXPRESS-WINNEBAGO,"HWY. 77 S.  WINNEBAGO, NE 68071","143 US-77, Winnebago, NE 68071, USA",0.87873784626674,,0.0,,1.0,0.15631188517435332
877,PONY EXPRESS HERITAGE,PONY EXPRESS-WINNEBAGO,"137 HWY. 77 S.  WINNEBAGO, NE 68071","143 US-77, Winnebago, NE 68071, USA",0.7422951398509662,0.0,0.0,,1.0,0.054491479172485285
881,PUEBLO DE COCHITI CONVENIENCE STOR,PUEBLO DE COCHITI CONVENIENCE STORE,"1405 COCHITI HWY  COCHITI LAKE, NM 87043","1405 Cochiti Hwy, Cochiti Lake, NM 87083, USA",0.9997633893277508,1.0,1.0,1.0,0.0,8.590627805133325
882,NAVAJO LAKE MARINA,NAVAJO LAKE MARINA,"1448 HWY 511 HBU#6  NAVAJO DAM, NM 87419","#42 CR 4110, Navajo Dam, NM 87419, USA",1.0,0.0,0.0,,1.0,0.021218056794185758
884,CAMEL ROCK,CAMEL ROCK CASINO,"17486 U.S. HWY 84-285  SANTA FE, NM 87506","17486A US-84, Santa Fe, NM 87506, USA",1.0,0.0,0.0,,1.0,0.21884332561452569
885,ABE'S MOTEL &  FLY SHOP INC.,ABE'S MOTEL & FLY SHOP,"1791 HWY 173  NAVAJO DAM, NM 87419","1791 NM-173, Navajo Dam, NM 87419, USA",0.9999999999999998,1.0,0.0,,1.0,0.4238022034681089
887,PHILLIPS 66,PHILLIPS 66,"2016 TAOS HWY  SAN JUAN PUEBLO, NM 87566","1547 Paseo Del Pueblo Sur, Taos, NM 87571, USA",1.0,0.0,0.0,,0.0,0.10517616092221252
888,SAN FELIPE PUEBLO TRAVEL CENTER,SAN FELIPE TRAVEL CENTER AND PUEBLO RESTAURANT,"26 HAGAN ROAD  SAN FELIPE PUEBLO, NM 87001","26 Hagon Rd, Algodones, NM 87001, USA",1.0,1.0,0.0,1.0,1.0,0.5045461865158809
891,MUSTANG 7260 SHELL,SHELL,"3215 HWY 64  WATERFLOW, NM 87421","3215 US-64, Waterflow, NM 87421, USA",1.0,1.0,0.0,,1.0,0.09843334199460774
893,LENO'S SMOKE SHOP,LENO'S SMOKE SHOP,"3741 HWY 47  ISLETA, NM 87068","3741 NM-47, Bosque Farms, NM 87068, USA",1.0,1.0,0.0,,1.0,0.4700136747578486
902,YAH TA HEY PAWN SHOP,HORIZON PAWN,"HIGHWAY 491 & HIGHWAY 264  YATAHEY, NM 87375","U.S. 491 11 miles north of gallup, Gallup, NM 87301, USA",0.7768361581920904,,0.0,,0.0,1.220055697943221
905,CITY MARKET,CITY MARKET,"HWY 491 &  HWY 64  SHIPROCK, NM 87420","Us 491 & Nm, US-64, Shiprock, NM 87420, USA",1.0,-1.0,-1.0,-1.0,-1.0,3.3869081978052584
908,POJOAQUE CONVENIENCE STORE,POJOAQUE PUEBLO CONVENIENCE,"HWY 84/285  POJOAQUE VALLEY, NM 87501","112 Cities of Gold Rd, Santa Fe, NM 87506, USA",0.9896704885858898,,0.0,,0.0,0.0
910,NAVAJO COUNTRY EXPRESS / ICM,NAVAJO COUNTRY EXPRESS,"JUNCTION 64 W &  491 S  SHIPROCK, NM 87420","US-64, Shiprock, NM 87420, USA",1.0,-1.0,-1.0,-1.0,-1.0,0.4135744498403152
914,NAVAJO PINE SUPERMARKET,NAVAJO PINE HIGH SCHOOL,"RT.12 SHEPARD SPRINGS RD.  NAVAJO, NM 87328","1 Walnut Ave, Navajo, NM 87328, USA",0.9943239937414364,0.0,0.0,0.0,1.0,0.2132246274351603
918,NAVAJO COUNTRY EXPRESS,NAVAJO COUNTRY EXPRESS,"W 64 &  HWY 491  SHIPROCK, NM 87420","US-64, Shiprock, NM 87420, USA",1.0,-1.0,-1.0,-1.0,-1.0,0.05405155260318973
919,GIANT WESTERN REFINERY,GIANT,"WEST US 491 / JUNCTION 64  SHIPROCK, NM 87420","91 US-64, Shiprock, NM 87420, USA",1.0,,0.0,,1.0,0.02546678045874213
921,CASINO APACHE TRAVEL CENTER,CASINO APACHE TRAVEL CENTER,"25895 US HIGHWAY 70  MESCALERO, NM 88340","25845 US-70, Mescalero, NM 88340, USA",1.0,0.0,0.0,,1.0,0.01894020980727132
922,GIANT,GIANT,"1189 HIGHWAY 53  ZUNI, NM 87327","1189 NM-53, Zuni, NM 87327, USA",1.0,1.0,0.0,,1.0,0.0054872292581806545
925,SMOKE CIGGNALS LLC,SMOKE CIGGNALS LLC,"2951 HWY 314  LOS LUNAS, NM 87031","2951 NM-314, Los Lunas, NM 87031, USA",1.0,1.0,0.0,,1.0,0.3514342218217674
928,ISLETA GAS/ISLETA ONE STOP,ISLETA ONE STOP,"4047 HIGHWAY 47 SOUTHEAST  ALBUQUERQUE, NM 87105","4047 NM-47, Albuquerque, NM 87105, USA",1.0,1.0,0.0,,1.0,0.3233052365869217
930,PHILLIPS 66/SUBWAY,PHILLIPS 66,"4050 HWY. 47  ALBUQUERQUE, NM 87105","4090 NM-47 N, Albuquerque, NM 87105, USA",0.9987419162601806,0.0,0.0,,1.0,0.2969713517019245
931,LIQUOR APODACA'S IN N OUT,APODACA'S DISCOUNT LIQUORS,"3513 ST. HWY. 47  BOSQUE FARMS, NM 87068","3513 NM-47, Bosque Farms, NM 87068, USA",0.9065086237470572,1.0,0.0,,1.0,0.26631478944052256
932,WALATOWA CONVENIENCE STORE,WALATOWA CONVENIENCE STORE,"7405 HWY. 4  JEMEZ PUEBLO, NM 87024","7405 NM-4, Jemez Pueblo, NM 87024, USA",1.0,1.0,0.0,,1.0,0.8543192751508178
934,CASINO XPRESS,DANCING EAGLE CASINO,"I-40  EXIT 108  CASA BLANCA, NM 87007","167 Casa Blanca Rd, Paraje, NM 87007, USA",0.3871629514954079,0.0,0.0,,1.0,0.029052805894220036
938,PAGUATE MART,PAGUATE MART,"961 STATE HIGHWAY 279  PAGUATE, NM 87040","939 State Highway 279, Paguate, NM 87040, USA",1.0,0.0,1.0,,1.0,0.0362739121270048
941,NAMBE FALLS TRAVEL CENTER,NAMBE FALLS TRAVEL CENTER,"17730 U.S. 84/285  SANTA FE, NM 87506","17730 US-84 Frontage, Santa Fe, NM 87506, USA",1.0,1.0,0.0,,1.0,0.02739332171962211
943,A-1 AUTO,A-1 AUTOMOTIVE & TOWING,"14121 NM 75  PENASCO, NM 87553","14122 NM-75, Peñasco, NM 87553, USA",0.8657869327325394,0.0,0.0,,1.0,0.03212976968606842
946,CITIES OF GOLD CASINO,CITIES OF GOLD CASINO,"10-B CITIES OF GOLD RD.  SANTA FE, NM 87506","10 Cities of Gold Rd, Santa Fe, NM 87506, USA",1.0,0.0,1.0,1.0,1.0,0.2563104507321535
948,POJOAQUE CHEVRON CONVENIENCE STORE,POJOAQUE PUEBLO CONVENIENCE,"119 CITIES OF GOLD RD.  POJOAQUE, NM 87506","112 Cities of Gold Rd, Santa Fe, NM 87506, USA",0.6619337390128465,0.0,1.0,1.0,1.0,0.01619761105532233
949,SAN FELIPE CASINO,SAN FELIPE TRAVEL CENTER AND PUEBLO RESTAURANT,"25 HAGEN RD.  SAN FELIPE, NM 87001","26 Hagon Rd, Algodones, NM 87001, USA",0.8450896578634647,0.0,0.0,1.0,1.0,0.035716821052252386
952,TOTAVI PHILIPS 66,TOTAVI PHILIPS 66,"2007 HWY. 502 (LOS ALAMOS HWY.)  SANTA FE, NM 87506","2007 NM-502, Santa Fe, NM 87506, USA",1.0,1.0,0.0,,1.0,6.7903260389510445
958,SANTA ANA STAR CASINO,SANTA ANA STAR CASINO HOTEL,"54 JEMEZ DAM ROAD  BERNALILLO, NM 87004","54 Jemez Canyon Dam Road, Bernalillo, NM 87004, USA",1.0,1.0,0.6666666666666666,1.0,1.0,0.5603027791194033
960,TAOS MOUNTAIN CASINO - SMOKE SHOP,TAOS MOUNTAIN CASINO,"992 HAIL CREEK RD.  TAOS, NM 87571","700 Veterans Hwy, Taos, NM 87571, USA",1.0,0.0,0.0,0.0,1.0,0.0717607605555167
961,RANCHO ENCANTADO,FOUR SEASONS RESORT RANCHO ENCANTADO SANTA FE,"198 NM 592  UNINCORPORATED SANTA FE COUNTY, NM 87506","198 NM-592, Santa Fe, NM 87506, USA",1.0,1.0,0.0,,1.0,0.07293528355543565
964,WILDHORSE CASINO,WILD HORSE CASINO & HOTEL,"13603 U.S. HWY. 64  DULCE, NM 87528","13603 US-64, Dulce, NM 87528, USA",0.06199916473788099,1.0,0.0,,1.0,0.038640470954771855
966,ROSETTA'S TRADING POST,ROSETTA'S TRADING POST,"24 TESUQUE ST  SANTO DOMINGO, NM 87052","224 Pojoaque St, Kewa Pueblo, NM 87052, USA",1.0,0.0,0.0,1.0,1.0,0.327889011139659
970,BIG ROCK TRADING POST  INC.,BIG ROCK TRADING POST,"3761 U.S. HWY. 64  WATERFLOW, NM 87421","3761 US-64, Fruitland, NM 87416, USA",1.0,1.0,0.0,,0.0,0.061616961207432576
972,FLOWING WATER NAVAJO CASINO,FLOWING WATER NAVAJO CASINO,"2710 E. HWY. 64  SHIPROCK, NM 87420","2710 US-64, Shiprock, NM 87420, USA",1.0,1.0,0.0,,1.0,0.31826286123983005
985,NORTHERN EDGE NAVAJO CASINO,NORTHERN EDGE NAVAJO CASINO,"NM HWY. 371 S. & BISTI HWY. ON UPPER FRUITLAND RD. (NAVAJO RTE. 36)  SAN JUAN, NM 87401","2752 Indian Service Rd 36, Fruitland, NM 87416, USA",0.9999999999999998,-1.0,-1.0,-1.0,-1.0,0.3375573647625037
989,RED MESA EXPRESS,RED MESA EXPRESS,"30 YATAHEY LOOP RD. (JCT. HWY. 491 & 264)  YAHTAHEY, NM 87375","US-491, Yah-Ta-Hey, NM 87375, USA",1.0,-1.0,-1.0,-1.0,-1.0,0.054020044105790026
993,VALLEY TRADING POST,VALLEY TRADING POST,"3435 U.S. HWY. 64  WATERFLOW, NM 87421","3435 US-64, Waterflow, NM 87421, USA",1.0,1.0,0.0,,1.0,0.4561299804238031
995,SKY CITY CASINO,SKY CITY CASINO HOTEL,"INTERSTATE 40, EXIT 102  ACOMA, NM 87034","I-40 Exit 102, Acoma Pueblo, NM 87034, USA",1.0,-1.0,-1.0,-1.0,-1.0,0.055710164857875714
1000,LIL' ISLAND TOBACCO & COFFEE,LIL ISLAND,"215 TRIBAL ROAD 2  BOSQUE FARMS, NM 87068","3513 NM-47, Bosque Farms, NM 87068, USA",1.0,0.0,0.0,,1.0,0.0261581919928648
1001,CITY MARKET,CITY MARKET,"U.S. HWY. 66 & NM HWY. 504  SHIPROCK, NM 87420","Us 491 & Nm, US-64, Shiprock, NM 87420, USA",1.0,-1.0,-1.0,-1.0,-1.0,0.03152471033019903
1004,FOUR WINDS TRAVEL CENTER,FOUR WINDS TRAVEL CENTER,"2401 12TH ST NW  ALBUQUERQUE, NM 87104","2401 12th St NW, Albuquerque, NM 87102, USA",0.9999999999999998,1.0,1.0,1.0,0.0,0.1176148174903408
1007,FOX PEAK STATION-FERNLEY,FOX PEAK STATION,"1200 NEVADA PACIFIC BOULEVARD  FERNLEY, NV 89408","1200 Nevada Pacific Pkwy, Fernley, NV 89408, USA",0.8594521022081487,1.0,1.0,0.0,1.0,0.03107189965534079
1025,AVI SMOKESHOP,AVI RESORT & CASINO,"10200 AHA MACAV PKWY.  LAUGHLIN, NV 89029","10000 Aha Macav Pkwy, Laughlin, NV 89029, USA",0.4081632653061225,0.0,1.0,1.0,1.0,0.016280421277385576
1028,NIXON STORE,NIXON STORE,"NV ROUTE 447  NIXON, NV 89424","50 NV-447, Nixon, NV 89424, USA",1.0,,0.0,,1.0,0.04503519342945148
1029,SMOKESHOP 1,RSIC SMOKESHOP 1,"2001 E. SECOND ST.  RENO, NV 89502","2001 E 2nd St, Reno, NV 89502, USA",1.0,1.0,0.0,1.0,1.0,0.030525702908089605
1037,SNOW MOUNTAIN SMOKE SHOP,CHEVRON SNOW MOUNTAIN SMOKE SHOP,"11525 NU WAV KAIV BOULEVARD  LAS VEGAS, NV 89124","11525 Nu-Wav Kaiv Blvd, Las Vegas, NV 89124, USA",1.0,1.0,0.5,1.0,1.0,0.32426064713197256
1038,SMOKE SHOP/MOAPA PAIUTE TRAVEL PLAZA,MOAPA PAIUTE TRAVEL PLAZA,"INTERSTATE 15, EXIT 75  MOAPA, NV 89025","Valley of Fire Highway and I-15,, Moapa, NV 89025, USA",0.8878614683377604,-1.0,-1.0,-1.0,-1.0,1.7751488442034256
1039,WASHOE TRIBAL SMOKE SHOP - GARDNERVILLE,WASHOE TRIBE OF NEVADA & CALIFORNIA,"996 HWY. 395 S.  GARDNERVILLE, NV 89410","919 U.S. Hwy 395 N, Gardnerville, NV 89410, USA",0.9730978327911972,0.0,1.0,,1.0,0.025070319154635853
1043,COLE & COLE CIGAR COMPANY,DONALD CLARKE COLE MD,"642 SPOKANE ST  RENO, NV 89512","975 Ryland St, Reno, NV 89502, USA",0.21166433806782406,0.0,0.0,1.0,0.0,4.641557293183496e-13
1044,DIMAS CIGARS,RUIZ CIGARS,"1200 N ROCK BLVD  SPARKS, NV 89431","662 E Prater Way, Sparks, NV 89431, USA",0.4038004750593824,0.0,0.0,0.0,1.0,0.02455945612909555
1045,ELKO SMOKE SHOP INC,ELKO SMOKE SHOP,"511 SUNSET ST  ELKO, NV 89801","1750 Silver Eagle Rd, Elko, NV 89801, USA",1.0,0.0,0.0,0.0,1.0,0.02699959643609765
1047,EVERLASTING SMOKE,TINDER BOX SMOKE SHOP,"10238 VIA BIANCA  RENO, NV 89511","4991 S Virginia St # A, Reno, NV 89502, USA",0.05937992643194955,0.0,0.0,,0.0,0.1207146151438751
