address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract
"4340 Westgate, Pendleton, OR, 97801",,,1872853,45.6752812,-118.8377001,Google,RANGE_INTERPOLATED,,,,,
"205 W Garfield Ave, Charlevoix, MI, 49720",,,1406040,45.311835,-85.2618534,Google,ROOFTOP,,,,,
"158 Johannes Ave, Big Sandy, MT, 59520",,,3807172,48.1775207,-110.1105423,Google,ROOFTOP,,,,,
"811 Highway 16 E, Carthage, MS, 39051",,,7390083,32.7968945,-89.356619,Google,GEOMETRIC_CENTER,,,,,
"72724 29 Palms Hwy Ste 104, Twentynine Palms, CA, 92277",,,7412564,34.1358388,-116.0756504,Google,ROOFTOP,,,,,
"205 E Main St, Harbor Springs, MI, 49740",,,662932,45.4301695,-84.9876277,Google,ROOFTOP,,,,,
"19947 Old Highway 99 SW, Rochester, WA, 98579",,,1415687,46.7983371,-123.0126082,Google,ROOFTOP,,,,,
"400 Medical Park Dr, Atmore, AL, 36502",,,3805669,31.018194,-87.4800707,Google,ROOFTOP,,,,,
"1 Transcon Ln, Winslow, AZ, 86047",,,702528,35.0189938,-110.6735472,Google,RANGE_INTERPOLATED,,,,,
"1109 S Palm Canyon Dr, Palm Springs, CA, 92264",,,1398124,33.807465,-116.5459175,Google,ROOFTOP,,,,,
"13305 Highway 8 Business, El Cajon, CA, 92021",,,1399041,32.8327194,-116.9051498,Google,RANGE_INTERPOLATED,,,,,
"1819 Oregon St, Port Orford, OR, 97465",,,1803219,42.7530238,-124.4976995,Google,ROOFTOP,,,,,
"6368 Highway 169, Tower, MN, 55790",,,1776427,47.7843438,-92.3636974,Google,ROOFTOP,,,,,
"11971 U S Highway 59 N, Livingston, TX, 77351",,,1925685,30.8566144,-94.8542917,Google,ROOFTOP,,,,,
"352 Route 2, Preston, CT, 63658",,,1396724,41.4895279,-72.0000086,Google,ROOFTOP,,,,,
"1477 S San Jacinto Ave, San Jacinto, CA, 92583",,,607217,33.7733427,-116.95878,Google,ROOFTOP,,,,,
"5 N Main Ave, Lake Placid, FL, 33852",,,7382338,27.2974346,-81.3668053,Google,ROOFTOP,,,,,
"250 W Beacon St, Philadelphia, MS, 39350",,,2068576,32.7713572,-89.1162106,Google,ROOFTOP,,,,,
"692 Main St, Lander, WY, 82520",,,1483004,42.8351043,-108.7390355,Google,ROOFTOP,,,,,
"719 E Hickory St, Sisseton, SD, 57262",,,1413925,45.6602561,-97.0416148,Google,RANGE_INTERPOLATED,,,,,
"708 Lyle Chisholm Dr, Cass Lake, MN, 56633",,,1407094,47.3820139,-94.613975,Google,ROOFTOP,,,,,
"275 N El Cielo Rd Ste C4, Palm Springs, CA, 92262",,,996264,33.8269396,-116.5116455,Google,ROOFTOP,,,,,
"265 N Main St, Valentine, NE, 69201",,,7503353,42.8742721,-100.5510373,Google,ROOFTOP,,,,,
"1022 S Mission St, Mount Pleasant, MI, 48858",,,3807076,43.5945893,-84.7680713,Google,ROOFTOP,,,,,
"150 E Boeing Ave, Walla Walla, WA, 99362",,,3091135,46.0890194,-118.2782343,Google,ROOFTOP,,,,,
"1 S Main St, Sheridan, WY, 82801",,,620866,44.7971351,-106.955574,Google,ROOFTOP,,,,,
"814 W Olive Ave, Porterville, CA, 93257",,,936612,36.0664801,-119.0355141,Google,ROOFTOP,,,,,
"72253 29 Palms Hwy, Twentynine Palms, CA, 92277",,,2555127,34.1347775,-116.0867313,Google,ROOFTOP,,,,,
"2309 Medway Rd, Medway, ME, 44603",,,2262135,45.6130728,-68.5459898,Google,RANGE_INTERPOLATED,,,,,
"4960 Adobe Rd, Twentynine Palms, CA, 92277",,,746007,34.1636978,-116.0544568,Google,ROOFTOP,,,,,
"717 Meridian Ave E, Puyallup, WA, 98371",,,1415552,47.2509176,-122.2926891,Google,ROOFTOP,,,,,
"9921 N State Road 27, Hayward, WI, 54843",,,1000996,45.9936096,-91.4982868,Google,ROOFTOP,,,,,
"761 8th St Ste D, Arcata, CA, 95521",,,1759114,40.8679758,-124.0866654,Google,ROOFTOP,,,,,
"2939 Jefferson St, Macon, MS, 39341",,,7559175,33.1073681,-88.5610825,Google,ROOFTOP,,,,,
"568 Spring Valley Ct, Spring Creek, NV, 89815",,,699743,40.7866382,-115.6779048,Google,ROOFTOP,,,,,
"451 Highway 12 E, Kosciusko, MS, 39090",,,7443281,33.0656612,-89.5761108,Google,ROOFTOP,,,,,
"Main St, White River, SD, 57579",,,1000527,43.5699715,-100.7484386,Google,GEOMETRIC_CENTER,,,,,
"42465 Us Highway 2, Harlem, MT, 59526",,,2481231,48.5281883,-108.7903219,Google,ROOFTOP,,,,,
"42099 Highway 47, Isle, MN, 56342",,,1979395,46.1562686,-93.463384,Google,ROOFTOP,,,,,
"2509 Highway 395 S, Chewelah, WA, 99109",,,7293701,48.2415967,-117.7145811,Google,ROOFTOP,,,,,
"1510 Us 2 NE, Bena, MN, 56626",,,7603339,47.346293,-94.208881,Google,ROOFTOP,,,,,
"955 W Washington St, Sequim, WA, 98382",,,2054336,48.0770677,-123.1250701,Google,GEOMETRIC_CENTER,,,,,
"1565 N 1st St Ste 6, Hermiston, OR, 97838",,,7556568,45.852669,-119.2910653,Google,ROOFTOP,,,,,
"114 S Main St, Bridger, MT, 59014",,,1465920,45.2960857,-108.9145758,Google,RANGE_INTERPOLATED,,,,,
"134 Route 12, Preston, CT, 63658",,,1396901,41.4746725,-72.0648246,Google,ROOFTOP,,,,,
"22039 321st Ave, Aitkin, MN, 56431",,,1425951,46.3343918,-93.5184376,Google,ROOFTOP,,,,,
"722 W Highway 20, Toledo, OR, 97391",,,7326269,44.6245654,-123.9458323,Google,ROOFTOP,,,,,
"117 S Main St, Shawano, WI, 54166",,,663328,44.7814819,-88.609733,Google,ROOFTOP,,,,,
