address,block,countyfp,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res,FDA_match,id,FDA_dist_miles,FDA_coord,Niel_id,TDLinx Store Code,File Date,Store Status Indicator,bizname,Store Number,paddress1,pcity,pstate,pzip,Store Place Name,Store State FIPS Code ,Store County FIPS Code ,Store Country Name,Trade Channel Code,Sub-Channel Code,Number of Stores/Outlets Code,Chain Indicator,Area Code,Phone Number,Store Volume ,Weekly Volume (000s),Area of Selling Space ,Full Time Employee Equivalents,Number of Checkouts,TDLinx Account Code for the Owner/Company,Retail Family Code for the Owner/Company,Owner Name,Owner City,Owner State ,Owner State FIPS Code,Owner County FIPS Code,TDLinx Account Code for the Marketing Group ,Marketing Group Name,Non-Corporate Owned,paddress2,FDA_id
"11263 Indian Hill Rd, Perrysburg, NY, 14129",,,42.4864359,-78.9823243,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-78.9823243 42.4864359),Yes,Cattaraugus,Cattaraugus Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7436518,7436518,20181116,O-Open Store,BIGFOOT GAS & SMOKE SHOP,,11263 INDIAN HILL RD,PERRYSBURG,NY,14129,Perrysburg,36,9,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,716.0,5326090.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1000 E Prospect Ave, Ponca City, OK, 74601",6030.0,71.0,36.73875,-97.09438,True,Non_Exact,"1000 W PROSPECT AVE, PONCA CITY, OK, 74601",L,40.0,115903245.0,100.0,Census,POINT (-97.09438 36.73875),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA,False,,,GEOMETRYCOLLECTION EMPTY,2159675,2159675,20181116,O-Open Store,ALDI FOOD STORE,1023,1000 E PROSPECT AVE,PONCA CITY,OK,74601,Ponca City,40,71,USA,05-Grocery,1-Supermarket-Limited Assortment,K-501+ Stores,C-Chain Store,,,"07-$6,000,001 to $8,000,000",125,11,21,5,207207,5670,Aldi Inc/Denton Div,Denton,TX,48.0,121.0,145460,Aldi Food Store,N,,
"40770 Mt Highway 35, Polson, MT, 59860",4068.0,47.0,47.689133,-114.11873,True,Exact,"40770 HWY 35, POLSON, MT, 59860",L,30.0,642127970.0,940301.0,Census,POINT (-114.11873 47.689133),Yes,Flathead,Flathead Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7356640,7356640,20181116,O-Open Store,WALGREENS,16084,40770 MT HIGHWAY 35,POLSON,MT,59860,Polson,30,47,USA,03-Drug,3-Conventional Drug,K-501+ Stores,C-Chain Store,406.0,3006042.0,"05-$2,000,001 to $4,000,000",40,8,0,0,27245,95003,Walgreens Co,Deerfield,IL,17.0,97.0,149295,Walgreens,N,,
"6571 Sheridan St, Hollywood, FL, 33024",5022.0,11.0,26.031847,-80.22091999999998,True,Exact,"6571 SHERIDAN ST, HOLLYWOOD, FL, 33024",R,12.0,114748973.0,90602.0,Census,POINT (-80.22091999999998 26.031847),Yes,Hollywood,Hollywood Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1703458,1703458,20181116,O-Open Store,SEMINOLE TRIBAL,5,6571 SHERIDAN ST,HOLLYWOOD,FL,33024,Hollywood,12,11,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,D-6-10 Stores,C-Chain Store,954.0,9834886.0,,0,0,0,0,194517,1226,Seminole Smoke Shop,Hollywood,FL,12.0,11.0,555555,No Group Assignment,N,,
"1955 Richardson Rd, Gowanda, NY, 14070",2002.0,29.0,42.499992,-78.94842,True,Exact,"1955 RICHARDSON RD, GOWANDA, NY, 14070",R,36.0,48318952.0,940000.0,Census,POINT (-78.94842 42.499992),Yes,Cattaraugus,Cattaraugus Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1834702,1834702,20181116,O-Open Store,MIKEY G SMOKE SHOP,,1955 RICHARDSON RD,GOWANDA,NY,14070,Gowanda,36,29,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,716.0,5325181.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"2323 W Edison St, Tulsa, OK, 74127",1052.0,113.0,36.161278,-96.01869,True,Non_Exact,"2323 W EDISON ST, TULSA, OK, 74127",R,40.0,82444237.0,940006.0,Census,POINT (-96.01869000000001 36.161278),Yes,Osage,Osage Reservation,False,,,GEOMETRYCOLLECTION EMPTY,356183,356183,20181116,O-Open Store,WALGREENS,15772,2323 W EDISON ST,TULSA,OK,74127,Tulsa,40,113,USA,03-Drug,3-Conventional Drug,K-501+ Stores,C-Chain Store,918.0,5821375.0,"06-$4,000,001 to $6,000,000",100,9,0,0,27245,95003,Walgreens Co,Deerfield,IL,17.0,97.0,149295,Walgreens,N,,
"24413 State Highway 20, Hominy, OK, 74035",,,36.4113783,-96.4157435,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-96.4157435 36.4113783),Yes,Osage,Osage Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7400761,7400761,20181116,O-Open Store,BIG DEER SMOKE SHOP,,24413 STATE HIGHWAY 20,HOMINY,OK,74035,Hominy,40,113,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,918.0,8859903.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"6650 Route 417, Kill Buck, NY, 14748",1058.0,9.0,42.150093,-78.6649,True,Non_Exact,"6650 STATE RTE 417, KILL BUCK, NY, 14748",R,36.0,640544729.0,940300.0,Census,POINT (-78.6649 42.150093),Yes,Allegany,Allegany Reservation,False,,,GEOMETRYCOLLECTION EMPTY,3694995,3694995,20181116,O-Open Store,KILLBUCK OUTLET,,6650 ROUTE 417,KILL BUCK,NY,14748,Kill Buck,36,9,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,716.0,9452001.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"Western St & Milton St, Metlakatla, AK, 99926",,,55.1248468,-131.57154540000002,True,ROOFTOP,,,,,,Google,POINT (-131.5715454 55.1248468),Yes,Annette Island,Annette Island Reserve,False,,,GEOMETRYCOLLECTION EMPTY,747414,747414,20181116,O-Open Store,LEASKS MARKET,,WESTERN ST & MILTON ST,METLAKATLA,AK,99926,Metlakatla,2,198,USA,05-Grocery,4-Superette,A-1 Store,I-Independent Store,907.0,8864881.0,"04-$1,500,001 to $2,000,000",38,3,13,3,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"91 5431 Kapolei Pkwy Ste 427, Kapolei, HI, 96707",,,21.3330212,-158.05224669999996,True,ROOFTOP,,,,,,Google,POINT (-158.0522467 21.3330212),Yes,Kapolei,Kapolei Hawaiian Home Land,False,,,GEOMETRYCOLLECTION EMPTY,7548892,7548892,20181116,O-Open Store,VOLCANO,,91 5431 KAPOLEI PKWY STE 427,KAPOLEI,HI,96707,Kapolei,15,3,USA,04-Cigarette Outlet,5-Vape Store,E-11-25 Stores,C-Chain Store,808.0,6284729.0,"01-$1 to $500,000",4,1,1,1,402544,53776,Volcano E Cigs HQ,Honolulu,HI,15.0,3.0,402686,Volcano,N,,
"319 Main St, Polson, MT, 59860",5006.0,47.0,47.69313,-114.16338,True,Exact,"319 MAIN ST, POLSON, MT, 59860",R,30.0,206887796.0,940303.0,Census,POINT (-114.16338 47.69313),Yes,Flathead,Flathead Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7016718,7016718,20181116,O-Open Store,MISSION MOUNTAIN NATURAL FOODS,,319 MAIN ST,POLSON,MT,59860,Polson,30,47,USA,05-Grocery,2-Supermarket-Natural/Gourmet Foods,A-1 Store,I-Independent Store,406.0,8832847.0,"04-$1,500,001 to $2,000,000",31,4,8,2,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"10446 Highway 12, Orofino, ID, 83544",6004.0,35.0,46.493755,-116.28556,True,Non_Exact,"10446 US HWY 12, OROFINO, ID, 83544",L,16.0,640199542.0,940000.0,Census,POINT (-116.28556 46.493755),Yes,Nez Perce,Nez Perce Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1468198,1468198,20181116,O-Open Store,OROFINO SMOKE SHOP,,10446 HIGHWAY 12,OROFINO,ID,83544,Orofino,16,35,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,208.0,4764414.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"2906 N 14th St, Ponca City, OK, 74601",2002.0,71.0,36.73732800000001,-97.067276,True,Non_Exact,"2906 N 14TH ST, PONCA CITY, OK, 74601",L,40.0,115892251.0,202.0,Census,POINT (-97.06727600000001 36.73732800000001),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA,False,,,GEOMETRYCOLLECTION EMPTY,2136938,2136938,20181116,O-Open Store,HEALTH WORLD NATURAL FOODS,,2906 N 14TH ST,PONCA CITY,OK,74601,Ponca City,40,71,USA,05-Grocery,2-Supermarket-Natural/Gourmet Foods,A-1 Store,I-Independent Store,580.0,7621854.0,"06-$4,000,001 to $6,000,000",90,1,23,2,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"9211 E Via De Ventura, Scottsdale, AZ, 85258",1030.0,13.0,33.553005,-111.88974,True,Exact,"9211 E VIA DE VENTURA, SCOTTSDALE, AZ, 85258",R,4.0,243913025.0,941300.0,Census,POINT (-111.88974 33.553005),Yes,Salt River,Salt River Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7442399,7442399,20181116,O-Open Store,OWL EAR SMOKE SHOP,,9211 E VIA DE VENTURA,SCOTTSDALE,AZ,85258,Scottsdale,4,13,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,480.0,6649706.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1378 St Rd 75, Penasco, NM, 87553",,,36.1704838,-105.6874593,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-105.6874593 36.1704838),Yes,Picuris,Picuris Pueblo,False,,,GEOMETRYCOLLECTION EMPTY,2122335,2122335,20181116,O-Open Store,PICURIS SMOKES,,1378 ST RD 75,PENASCO,NM,87553,Penasco,35,55,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,575.0,5872374.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"672 Bloomingdale Rd, Basom, NY, 14013",1010.0,37.0,43.060574,-78.4335,True,Exact,"672 BLOOMINGDALE RD, BASOM, NY, 14013",L,36.0,48146018.0,940100.0,Census,POINT (-78.4335 43.060574),Yes,Tonawanda,Tonawanda Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1469457,1469457,20181116,O-Open Store,ONE FEATHER EXPRESS,,672 BLOOMINGDALE RD,BASOM,NY,14013,Basom,36,37,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,716.0,5427122.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"5001 Route 417, Allegany, NY, 14706",1072.0,9.0,42.09437,-78.59697,True,Non_Exact,"5001 STATE RTE 417, ALLEGANY, NY, 14706",R,36.0,122063498.0,940300.0,Census,POINT (-78.59697 42.09437),Yes,Allegany,Allegany Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1468558,1468558,20181116,O-Open Store,RONS SMOKE SHOP,,5001 ROUTE 417,ALLEGANY,NY,14706,Allegany,36,9,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,716.0,3724066.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"3011 N State Road 7, Hollywood, FL, 33021",,,26.0368831,-80.20781099999998,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-80.20781099999998 26.0368831),Yes,Hollywood,Hollywood Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1526371,1526371,20181116,O-Open Store,SEMINOLE HOLLYWOOD SMOKE SHOP,,3011 N STATE ROAD 7,HOLLYWOOD,FL,33021,Hollywood,12,11,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,D-6-10 Stores,C-Chain Store,954.0,9810030.0,,0,0,0,0,194517,1226,Seminole Smoke Shop,Hollywood,FL,12.0,11.0,555555,No Group Assignment,N,,
"2856 N State Road 7, Hollywood, FL, 33021",3001.0,11.0,26.04303,-80.20881,True,Non_Exact,"2856 N STATE RD 7, HOLLYWOOD, FL, 33021",L,12.0,616396283.0,90504.0,Census,POINT (-80.20881 26.04303),Yes,Hollywood,Hollywood Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1526372,1526372,20181116,O-Open Store,SEMINOLE TRIBAL,6,2856 N STATE ROAD 7,HOLLYWOOD,FL,33021,Hollywood,12,11,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,D-6-10 Stores,C-Chain Store,954.0,9627374.0,,0,0,0,0,194517,1226,Seminole Smoke Shop,Hollywood,FL,12.0,11.0,555555,No Group Assignment,N,,
"31401 NW 31st Ave, Ridgefield, WA, 98642",,,45.8477116,-122.7020856,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-122.7020856 45.8477116),Yes,Cowlitz,Cowlitz Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7570772,7570772,20181116,O-Open Store,COWLITZ TOBACCO OUTLET,,31401 NW 31ST AVE,RIDGEFIELD,WA,98642,Ridgefield,53,11,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,360.0,7272161.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"2323 Saunders Settlement Rd, Sanborn, NY, 14132",2007.0,63.0,43.143253,-78.92184,True,Exact,"2323 SAUNDERS SETTLEMENT RD, SANBORN, NY, 14132",L,36.0,48688073.0,940001.0,Census,POINT (-78.92184 43.143253),Yes,Tuscarora Nation,Tuscarora Nation Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1742691,1742691,20181116,O-Open Store,ANDERSON JOSEPH SMOKE SHOP,,2323 SAUNDERS SETTLEMENT RD,SANBORN,NY,14132,Sanborn,36,63,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,716.0,2973749.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"9 Broad St, Salamanca, NY, 14779",5008.0,9.0,42.155106,-78.71641,True,Exact,"9 BROAD ST, SALAMANCA, NY, 14779",L,36.0,122025364.0,940300.0,Census,POINT (-78.71641 42.155106),Yes,Allegany,Allegany Reservation,False,,,GEOMETRYCOLLECTION EMPTY,982154,982154,20181116,O-Open Store,RITE AID,868,9 BROAD ST,SALAMANCA,NY,14779,Salamanca,36,9,USA,03-Drug,3-Conventional Drug,K-501+ Stores,C-Chain Store,716.0,9451095.0,"06-$4,000,001 to $6,000,000",100,10,0,0,204232,95065,Rite Aid Central Region 54,Tonawanda,NY,36.0,29.0,150578,Rite Aid,N,,
"6590 Route 417, Kill Buck, NY, 14748",1058.0,9.0,42.148586,-78.663536,True,Non_Exact,"6590 STATE RTE 417, KILL BUCK, NY, 14748",R,36.0,640544729.0,940300.0,Census,POINT (-78.66353599999999 42.148586),Yes,Allegany,Allegany Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7209526,7209526,20181116,O-Open Store,MIKEYS EMPORIUM,,6590 ROUTE 417,KILL BUCK,NY,14748,Kill Buck,36,9,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,716.0,9450011.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"438 N Riverside Dr, Espanola, NM, 87532",,,35.997413,-106.0643636,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-106.0643636 35.997413),Yes,Santa Clara,Santa Clara Pueblo,False,,,GEOMETRYCOLLECTION EMPTY,7031683,7031683,20181116,O-Open Store,SANTA CLARA SMOKE SHOP,,438 N RIVERSIDE DR,ESPANOLA,NM,87532,Espanola,35,39,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,877.0,5054949.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"215 Tribal Road 2, Bosque Farms, NM, 87068",,,34.8689808,-106.6844493,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-106.6844493 34.8689808),Yes,Isleta,Isleta Pueblo,False,,,GEOMETRYCOLLECTION EMPTY,1820720,1820720,20181116,O-Open Store,LIL ISLAND TRADERS,,215 TRIBAL ROAD 2,BOSQUE FARMS,NM,87068,Bosque Farms,35,61,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,505.0,8692843.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"664 Cherokee Crossing, Whittier, NC, 28789",,,35.4626262,-83.31394759999998,True,ROOFTOP,,,,,,Google,POINT (-83.31394759999998 35.4626262),Yes,Eastern Cherokee,Eastern Cherokee Reservation,False,,,GEOMETRYCOLLECTION EMPTY,7206456,7206456,20181116,O-Open Store,CHEROKEE PHARMACY,,664 CHEROKEE CROSSING,WHITTIER,NC,28789,Whittier,37,99,USA,03-Drug,3-Conventional Drug,A-1 Store,I-Independent Store,828.0,4972273.0,"03-$1,000,001 to $1,500,000",25,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"24 Main St, Salamanca, NY, 14779",3029.0,9.0,42.155758,-78.71584,True,Exact,"24 MAIN ST, SALAMANCA, NY, 14779",R,36.0,122025359.0,940300.0,Census,POINT (-78.71584 42.155758),Yes,Allegany,Allegany Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1816697,1816697,20181116,O-Open Store,NATIVE OUTLET,,24 MAIN ST,SALAMANCA,NY,14779,Salamanca,36,9,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,716.0,2652029.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1 State Road 45 SW, Albuquerque, NM, 87105",,,34.90336370000001,-106.7080522,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-106.7080522 34.90336370000001),Yes,Isleta,Isleta Pueblo,False,,,GEOMETRYCOLLECTION EMPTY,1527011,1527011,20181116,O-Open Store,ZUNIS CIGARETTES,,1 STATE ROAD 45 SW,ALBUQUERQUE,NM,87105,Albuquerque,35,1,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,505.0,8692009.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1443 N Rosedale Ave, Tulsa, OK, 74127",2020.0,113.0,36.175404,-96.00772,True,Exact,"1443 N ROSEDALE AVE, TULSA, OK, 74127",R,40.0,82333544.0,940006.0,Census,POINT (-96.00772000000001 36.175404),Yes,Osage,Osage Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1468074,1468074,20181116,O-Open Store,FIREWALKER,,1443 N ROSEDALE AVE,TULSA,OK,74127,Tulsa,40,113,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,918.0,5926722.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"11525 Nu Wav Kaiv Blvd, Las Vegas, NV, 89124",1184.0,3.0,36.361404,-115.3401,True,Exact,"11525 NU WAV KAIV BLVD, LAS VEGAS, NV, 89124",R,32.0,638578159.0,7500.0,Census,POINT (-115.3401 36.361404),Yes,Las Vegas,Las Vegas Indian Colony,False,,,GEOMETRYCOLLECTION EMPTY,1527026,1527026,20181116,O-Open Store,SNOW MOUNTAIN SMOKE SHOP INDIAN,,11525 NU WAV KAIV BLVD,LAS VEGAS,NV,89124,Las Vegas,32,3,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,702.0,6452957.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"1643 Isleta Blvd SW, Albuquerque, NM, 87105",1120.0,1.0,34.918392,-106.69299,True,Non_Exact,"1643 ISLETA BLVD, ALBUQUERQUE, NM, 87105",L,35.0,206768343.0,940700.0,Census,POINT (-106.69299 34.918392),Yes,Isleta,Isleta Pueblo,False,,,GEOMETRYCOLLECTION EMPTY,626502,626502,20181116,O-Open Store,REGENT PHARMACY VICTORS,,1643 ISLETA BLVD SW,ALBUQUERQUE,NM,87105,Albuquerque,35,1,USA,03-Drug,3-Conventional Drug,A-1 Store,I-Independent Store,505.0,8771620.0,"03-$1,000,001 to $1,500,000",25,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"2073 Route 219, Limestone, NY, 14753",1043.0,9.0,42.086464,-78.63214,True,Non_Exact,"2073 US HWY 219, LIMESTONE, NY, 14753",L,36.0,122029757.0,940300.0,Census,POINT (-78.63214000000001 42.086464),Yes,Allegany,Allegany Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1468069,1468069,20181116,O-Open Store,KENS CIGARETTES,,2073 ROUTE 219,LIMESTONE,NY,14753,Limestone,36,9,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,716.0,9450340.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"48 Herne Rd, Hogansburg, NY, 13655",1021.0,33.0,44.978848,-74.72015,True,Exact,"48 HERNE RD, HOGANSBURG, NY, 13655",R,36.0,173850103.0,940000.0,Census,POINT (-74.72015 44.978848),Yes,St. Regis Mohawk,St. Regis Mohawk Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1865175,1865175,20181116,O-Open Store,AKWESASNE CIGARETTE DEPOT,,48 HERNE RD,HOGANSBURG,NY,13655,Hogansburg,36,33,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,518.0,3582951.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"15 W Main St, Carnegie, OK, 73015",,,35.1063301,-98.6040966,True,ROOFTOP,,,,,,Google,POINT (-98.60409660000001 35.1063301),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,False,,,GEOMETRYCOLLECTION EMPTY,655450,655450,20181116,O-Open Store,LIBERTY DRUG,,15 W MAIN ST,CARNEGIE,OK,73015,Carnegie,40,15,USA,03-Drug,3-Conventional Drug,B-2-3 Stores,C-Chain Store,580.0,6541111.0,"02-$500,001 to $1,000,000",10,3,0,0,194156,918,Liberty Drug Inc,Chickasha,OK,40.0,51.0,555555,No Group Assignment,N,,
"1303 S State Road 7, Fort Lauderdale, FL, 33317",,,26.1041659,-80.2018683,True,ROOFTOP,,,,,,Google,POINT (-80.2018683 26.1041659),Yes,Seminole (FL),Seminole (FL) Trust Land,False,,,GEOMETRYCOLLECTION EMPTY,1625878,1625878,20181116,O-Open Store,SEMINOLE SMOKE SHOP,4,1303 S STATE ROAD 7,FORT LAUDERDALE,FL,33317,Davie,12,11,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,954.0,5830987.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"Pima St & Hwy 7, Sacaton, AZ, 85147",,,33.0804413,-111.7431247,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-111.7431247 33.0804413),Yes,Gila River,Gila River Indian Reservation,False,,,GEOMETRYCOLLECTION EMPTY,1526199,1526199,20181116,O-Open Store,MTO SMOKE SHOP,,PIMA ST & HWY 7,SACATON,AZ,85147,Sacaton,4,21,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,520.0,5629287.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"63417 Us Highway 93, Ronan, MT, 59864",2007.0,47.0,47.535645,-114.09941,True,Non_Exact,"63417 US HWY 93, RONAN, MT, 59864",L,30.0,639854706.0,940500.0,Census,POINT (-114.09941 47.535645),Yes,Flathead,Flathead Reservation,False,,,GEOMETRYCOLLECTION EMPTY,167281,167281,20181116,O-Open Store,MISSION MART,,63417 US HIGHWAY 93,RONAN,MT,59864,Ronan,30,47,USA,05-Grocery,5-Supermarket-Conventional,A-1 Store,I-Independent Store,406.0,6765400.0,"05-$2,000,001 to $4,000,000",60,13,21,4,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"204 Highway 95, Lapwai, ID, 83540",,,46.4040784,-116.8012791,True,ROOFTOP,,,,,,Google,POINT (-116.8012791 46.4040784),Yes,Nez Perce,Nez Perce Reservation,False,,,GEOMETRYCOLLECTION EMPTY,619716,619716,20181116,O-Open Store,VALLEY FOODS,,204 HIGHWAY 95,LAPWAI,ID,83540,Lapwai,16,69,USA,05-Grocery,5-Supermarket-Conventional,A-1 Store,I-Independent Store,208.0,8432070.0,"06-$4,000,001 to $6,000,000",100,8,10,4,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"236 E Main St, Pawhuska, OK, 74056",,,36.6626661,-96.336815,True,ROOFTOP,,,,,,Google,POINT (-96.336815 36.6626661),Yes,Osage,Osage Reservation,False,,,GEOMETRYCOLLECTION EMPTY,98037,98037,20181116,O-Open Store,HOMETOWN FOODS,207,236 E MAIN ST,PAWHUSKA,OK,74056,Pawhuska,40,113,USA,05-Grocery,5-Supermarket-Conventional,F-26-50 Stores,C-Chain Store,918.0,2873118.0,"06-$4,000,001 to $6,000,000",80,16,29,5,39664,7850,CVM Inc,Van Buren,AR,5.0,33.0,555555,No Group Assignment,N,,
"100 Main St & Hwy 18, Pine Ridge, SD, 57770",,,43.023668,-102.5412215,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-102.5412215 43.023668),Yes,Pine Ridge,Pine Ridge Reservation,False,,,GEOMETRYCOLLECTION EMPTY,80513,80513,20181116,O-Open Store,SIOUX NATION SHOPPING,409,100 MAIN ST & HWY 18,PINE RIDGE,SD,57770,Pine Ridge,46,102,USA,05-Grocery,5-Supermarket-Conventional,B-2-3 Stores,C-Chain Store,605.0,8675183.0,"06-$4,000,001 to $6,000,000",90,19,39,3,22442,41250,Cohn Wholesale Fruit & Grocery,San Diego,CA,6.0,73.0,555555,No Group Assignment,N,,
"10840 Highway 12, Orofino, ID, 83544",6006.0,35.0,46.49476,-116.29234,True,Non_Exact,"10840 US HWY 12, OROFINO, ID, 83544",L,16.0,201684247.0,940000.0,Census,POINT (-116.29234 46.49476),Yes,Nez Perce,Nez Perce Reservation,False,,,GEOMETRYCOLLECTION EMPTY,251303,251303,20181116,O-Open Store,HAYES FOOD STORE,,10840 HIGHWAY 12,OROFINO,ID,83544,Orofino,16,35,USA,05-Grocery,4-Superette,A-1 Store,I-Independent Store,208.0,4764317.0,"04-$1,500,001 to $2,000,000",31,3,9,3,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
"6088 Us Highway 101, Amanda Park, WA, 98526",1016.0,27.0,47.45919,-123.895325,True,Non_Exact,"6088 US HWY 101, AMANDA PARK, WA, 98526",R,53.0,180596309.0,940000.0,Census,POINT (-123.895325 47.45919),Yes,Quinault,Quinault Reservation,False,,,GEOMETRYCOLLECTION EMPTY,349282,349282,20181116,O-Open Store,AMANDA PARK MERCANTILE,,6088 US HIGHWAY 101,AMANDA PARK,WA,98526,Amanda Park,53,27,USA,05-Grocery,4-Superette,A-1 Store,I-Independent Store,360.0,2882564.0,"03-$1,000,001 to $1,500,000",26,3,6,2,999999,99999,Independent,,,,,555555,No Group Assignment,N,,
