address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res
"11611 S Highway 21, Keller, WA, 99140",1259.0,19.0,946972,48.071457,-118.67608999999999,True,Non_Exact,"11611 STATE RTE 21, KELLER, WA, 99140",R,53.0,612281654.0,940000.0,Census,POINT (-118.67609 48.071457),Yes,Colville,Colville Reservation
"2410 S Leaton Rd, Mount Pleasant, MI, 48858",2033.0,73.0,2913069,43.679516,-84.70793,True,Non_Exact,"2410 N LEATON RD, MT PLEASANT, MI, 48858",R,26.0,110216654.0,940200.0,Census,POINT (-84.70793 43.679516),Yes,Isabella,Isabella Reservation
"12940 Casino Dr, Anacortes, WA, 98221",,,7548583,48.4563093,-122.51879140000001,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-122.5187914 48.4563093),Yes,Swinomish,Swinomish Reservation
"4315 Pacific Hwy E, Tacoma, WA, 98424",2022.0,53.0,1528359,47.243109999999994,-122.37136000000001,True,Exact,"4315 PACIFIC HWY E, TACOMA, WA, 98424",L,53.0,184731681.0,940002.0,Census,POINT (-122.37136 47.24310999999999),Yes,Puyallup,Puyallup Reservation
"69185 Ramon Rd, Cathedral City, CA, 92234",,,7377281,33.8139469,-116.45601140000001,True,ROOFTOP,,,,,,Google,POINT (-116.4560114 33.8139469),Yes,Agua Caliente,Agua Caliente Indian Reservation
"903 N Mission St, Mount Pleasant, MI, 48858",,,2955921,43.6122684,-84.7684792,True,ROOFTOP,,,,,,Google,POINT (-84.7684792 43.6122684),Yes,Isabella,Isabella Reservation
"7310 S Nogales Hwy, Tucson, AZ, 85756",,,846248,32.1191367,-110.9613513,True,ROOFTOP,,,,,,Google,POINT (-110.9613513 32.1191367),Yes,Tohono O'odham Nation,Tohono O'odham Nation Reservation
"211 S Main St, Mahnomen, MN, 56557",,,7400752,47.3135761,-95.9689655,True,ROOFTOP,,,,,,Google,POINT (-95.9689655 47.3135761),Yes,White Earth,White Earth Reservation
"N277 Hwy 47 55, Keshena, WI, 54135",,,1929632,44.863129,-88.630024,True,ROOFTOP,,,,,,Google,POINT (-88.63002400000001 44.863129),Yes,Menominee,Menominee Reservation
"11 Upper Bridge Creek Rd, Inchelium, WA, 99138",,,757938,48.283642900000004,-118.57486999999999,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-118.57487 48.2836429),Yes,Colville,Colville Reservation
"845 N Federal Blvd, Riverton, WY, 82501",,,2006969,43.033544299999996,-108.3798658,True,ROOFTOP,,,,,,Google,POINT (-108.3798658 43.0335443),Yes,Wind River,Wind River Reservation
"35440 Date Palm Dr, Cathedral City, CA, 92234",2020.0,65.0,7575029,33.793385,-116.45808000000001,True,Exact,"35440 DATE PALM DR, CATHEDRAL CTY, CA, 92234",L,6.0,194765912.0,941100.0,Census,POINT (-116.45808 33.793385),Yes,Agua Caliente,Agua Caliente Indian Reservation
"2100 Airport Dr, Green Bay, WI, 54313",,,1469207,44.4972723,-88.12611020000001,True,ROOFTOP,,,,,,Google,POINT (-88.12611020000001 44.4972723),Yes,Oneida (WI),Oneida (WI) Reservation
"23704 13th Ave Ne, Arlington, WA, 98223",,,7240857,48.210489700000004,-122.21277420000001,True,ROOFTOP,,,,,,Google,POINT (-122.2127742 48.2104897),Yes,Stillaguamish,Stillaguamish Off-Reservation Trust Land
"8563 N County Road K, Hayward, WI, 54843",,,7348428,45.944724900000004,-91.3783148,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-91.3783148 45.9447249),Yes,Lac Courte Oreilles,Lac Courte Oreilles Reservation
"W2818 Warrington Rd, Keshena, WI, 54135",,,4039203,44.8712448,-88.6182353,True,ROOFTOP,,,,,,Google,POINT (-88.61823529999999 44.8712448),Yes,Menominee,Menominee Reservation
"4080 Harrah Rd, Harrah, WA, 98933",3029.0,77.0,442545,46.403393,-120.54417,True,Exact,"4080 HARRAH RD, HARRAH, WA, 98933",L,53.0,184903733.0,940001.0,Census,POINT (-120.54417 46.403393),Yes,Yakama Nation,Yakama Nation Reservation
"7403 Pacific Hwy E, Milton, WA, 98354",3013.0,53.0,1468354,47.251476000000004,-122.33542,True,Exact,"7403 PACIFIC HWY E, MILTON, WA, 98354",L,53.0,184647887.0,940002.0,Census,POINT (-122.33542 47.251476),Yes,Puyallup,Puyallup Reservation
"47993 Morongo Rd, Cabazon, CA, 92230",,,7457095,33.9232915,-116.80623179999999,True,ROOFTOP,,,,,,Google,POINT (-116.8062318 33.9232915),Yes,Morongo,Morongo Reservation
"1221 Thook St, Yreka, CA, 96097",2106.0,93.0,3780921,41.713707,-122.62784599999999,True,Exact,"1221 THOOK ST, YREKA, CA, 96097",R,6.0,636428845.0,702.0,Census,POINT (-122.627846 41.713707),Yes,Karuk,Karuk Off-Reservation Trust Land
"17 Bala St, Crow Agency, MT, 59022",2246.0,3.0,491598,45.598366,-107.46083999999999,True,Exact,"17 BALA ST, CROW AGENCY, MT, 59022",R,30.0,612220452.0,940600.0,Census,POINT (-107.46084 45.598366),Yes,Crow,Crow Reservation
"3147 Us Hwy 89 W, Browning, MT, 59417",,,7329870,48.743047100000005,-113.42976159999999,True,ROOFTOP,,,,,,Google,POINT (-113.4297616 48.74304710000001),Yes,Blackfeet,Blackfeet Indian Reservation
"5243 Ford Wellpinit Rd, Ford, WA, 99013",,,2169461,47.9082763,-117.8088629,True,ROOFTOP,,,,,,Google,POINT (-117.8088629 47.9082763),Yes,Spokane,Spokane Reservation
"3438 Stoluckquamish Ln, Arlington, WA, 98223",,,3796774,48.2145095,-122.1841675,True,ROOFTOP,,,,,,Google,POINT (-122.1841675 48.2145095),Yes,Stillaguamish,Stillaguamish Reservation
"4206 E Portland Ave, Tacoma, WA, 98404",1000.0,53.0,7514942,47.21901,-122.407684,True,Non_Exact,"4206 E PORTLAND AVE, TACOMA, WA, 98404",R,53.0,627794822.0,62300.0,Census,POINT (-122.407684 47.21901),Yes,Puyallup,Puyallup Reservation
"70 Rodeo Trl, Okanogan, WA, 98840",,,2638246,48.3669002,-119.56857749999999,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-119.5685775 48.3669002),Yes,Colville,Colville Reservation
"2115 Auburn Way S, Auburn, WA, 98002",4022.0,33.0,1608345,47.290306,-122.20173999999999,True,Exact,"2115 AUBURN WAY S, AUBURN, WA, 98002",R,53.0,634322340.0,31100.0,Census,POINT (-122.20174 47.290306),Yes,Muckleshoot,Muckleshoot Reservation
"5511 Pacific Hwy E, Tacoma, WA, 98424",,,1528344,47.2433413,-122.3551679,True,ROOFTOP,,,,,,Google,POINT (-122.3551679 47.2433413),Yes,Puyallup,Puyallup Reservation
"401 W Main St, Riverton, WY, 82501",,,7428691,43.0243106,-108.39573100000001,True,ROOFTOP,,,,,,Google,POINT (-108.395731 43.0243106),Yes,Wind River,Wind River Reservation
"1276 Hwy 53, Zuni, NM, 87327",1016.0,31.0,7611481,35.07286,-108.83511000000001,True,Non_Exact,"1276 STATE HWY 53, ZUNI, NM, 87327",R,35.0,178882976.0,940300.0,Census,POINT (-108.83511 35.07286),Yes,Zuni,Zuni Reservation
"117 N Mission St, Mount Pleasant, MI, 48858",,,1585423,43.605042299999994,-84.76835679999999,True,ROOFTOP,,,,,,Google,POINT (-84.76835679999999 43.60504229999999),Yes,Isabella,Isabella Reservation
"623 Paseo Del Pueblo Norte, Taos, NM, 87571",5001.0,55.0,1514500,36.41767,-105.57059,True,Non_Exact,"623 PSO DEL PUEBLO NORTE, TAOS, NM, 87571",R,35.0,159929048.0,940100.0,Census,POINT (-105.57059 36.41767),Yes,Taos,Taos Pueblo
"3008 72nd St E, Tacoma, WA, 98443",2006.0,53.0,7199169,47.19174,-122.38833000000001,True,Exact,"3008 72ND ST E, TACOMA, WA, 98443",R,53.0,184653117.0,940004.0,Census,POINT (-122.38833 47.19174),Yes,Puyallup,Puyallup Reservation
"50 Cassimer Bar Rd, Brewster, WA, 98812",,,1475339,48.0960342,-119.6940635,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-119.6940635 48.0960342),Yes,Colville,Colville Reservation
"7655 Pyramid Way, Sparks, NV, 89436",,,7590063,39.636547,-119.714872,True,ROOFTOP,,,,,,Google,POINT (-119.714872 39.636547),Yes,Reno-Sparks,Reno-Sparks Indian Colony
"1305 Alexander Ave E, Tacoma, WA, 98424",2021.0,53.0,1528343,47.246033000000004,-122.37301000000001,True,Exact,"1305 ALEXANDER AVE E, TACOMA, WA, 98424",L,53.0,184738310.0,940002.0,Census,POINT (-122.37301 47.246033),Yes,Puyallup,Puyallup Reservation
"50 E 200 S, Roosevelt, UT, 84066",,,7373024,40.296567100000004,-109.99082220000001,True,ROOFTOP,,,,,,Google,POINT (-109.9908222 40.2965671),Yes,Uintah and Ouray,Uintah and Ouray Reservation
"601 Tiwa Blvd, El Paso, TX, 79927",1007.0,141.0,1531568,31.623635999999998,-106.29173999999999,True,Exact,"601 TIWA BLVD, EL PASO, TX, 79927",R,48.0,618748567.0,10405.0,Census,POINT (-106.29174 31.623636),Yes,Ysleta del Sur,Ysleta del Sur Off-Reservation Trust Land
"615 N Mission St, Mount Pleasant, MI, 48858",,,7276878,43.60983770000001,-84.7680917,True,ROOFTOP,,,,,,Google,POINT (-84.7680917 43.60983770000001),Yes,Isabella,Isabella Reservation
"90 Auto Center Dr, Reno, NV, 89511",,,7341656,39.4271851,-119.75766899999999,True,ROOFTOP,,,,,,Google,POINT (-119.757669 39.4271851),Yes,Reno-Sparks,Reno-Sparks Indian Colony
"2161 W Drexel Rd, Tucson, AZ, 85746",1002.0,19.0,1527752,32.148384,-111.01566000000001,True,Non_Exact,"2161 W DREXEL RD, TUCSON, AZ, 85746",L,4.0,121404740.0,940900.0,Census,POINT (-111.01566 32.148384),Yes,Tohono O'odham Nation,Tohono O'odham Nation Reservation
"2128 N 14th St Ste 3, Ponca City, OK, 74601",2016.0,71.0,7614146,36.728159999999995,-97.06721999999999,True,Non_Exact,"2128 N 14TH ST, PONCA CITY, OK, 74601",L,40.0,115892347.0,202.0,Census,POINT (-97.06721999999999 36.72816),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"3102 Goodman Rd, Yakima, WA, 98903",2002.0,77.0,1626968,46.547405,-120.50169,True,Exact,"3102 GOODMAN RD, YAKIMA, WA, 98903",R,53.0,640175834.0,940003.0,Census,POINT (-120.50169 46.547405),Yes,Yakama Nation,Yakama Nation Reservation
"403 State Route 264, Keams Canyon, AZ, 86034",,,114200,35.8145038,-110.20452590000001,True,ROOFTOP,,,,,,Google,POINT (-110.2045259 35.8145038),Yes,Hopi,Hopi Reservation
"1717 E Vista Chino Ste A6, Palm Springs, CA, 92262",2005.0,65.0,1450492,33.844852,-116.52793,True,Non_Exact,"1717 E VIS CHINO, PALM SPRINGS, CA, 92262",R,6.0,194763095.0,941200.0,Census,POINT (-116.52793 33.844852),Yes,Agua Caliente,Agua Caliente Indian Reservation
"611 S Palm Canyon Dr Ste 20, Palm Springs, CA, 92264",1003.0,65.0,3836557,33.801353000000006,-116.54109,True,Non_Exact,"611 E PALM CANYON DR, PALM SPRINGS, CA, 92264",R,6.0,194762186.0,940800.0,Census,POINT (-116.54109 33.80135300000001),Yes,Agua Caliente,Agua Caliente Indian Reservation
"426 Laredo Rd, Box Elder, MT, 59521",,,1832079,48.3570567,-109.8425554,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.8425554 48.3570567),Yes,Rocky Boy's,Rocky Boy's Off-Reservation Trust Land
"4002 49th Ave NE, Tacoma, WA, 98422",2004.0,53.0,1530859,47.292792999999996,-122.38219,True,Exact,"4002 49TH AVE NE, TACOMA, WA, 98422",L,53.0,645814322.0,940008.0,Census,POINT (-122.38219 47.292793),Yes,Puyallup,Puyallup Reservation
"4779 S Dry Creek Rd, Port Angeles, WA, 98363",2042.0,9.0,7371237,48.10262,-123.514824,True,Exact,"4779 S DRY CREEK RD, PORT ANGELES, WA, 98363",R,53.0,150847621.0,1500.0,Census,POINT (-123.514824 48.10262),Yes,Lower Elwha,Lower Elwha Off-Reservation Trust Land
"7421 Valley Ave E, Tacoma, WA, 98424",1014.0,53.0,1969895,47.22599,-122.330956,True,Exact,"7421 VALLEY AVE E, TACOMA, WA, 98424",L,53.0,627704867.0,940009.0,Census,POINT (-122.330956 47.22599),Yes,Puyallup,Puyallup Reservation
"214 N Franklin St, Mount Pleasant, MI, 48858",,,2907678,43.605626,-84.774108,True,ROOFTOP,,,,,,Google,POINT (-84.774108 43.605626),Yes,Isabella,Isabella Reservation
"121 E Broadway St, Mount Pleasant, MI, 48858",,,663374,43.6045652,-84.7758527,True,ROOFTOP,,,,,,Google,POINT (-84.7758527 43.6045652),Yes,Isabella,Isabella Reservation
"964 Paseo Del Pueblo Norte, Taos, NM, 87571",4029.0,55.0,7589479,36.425262,-105.57356999999999,True,Non_Exact,"964 PSO DEL PUEBLO NORTE, TAOS, NM, 87571",L,35.0,159930176.0,940100.0,Census,POINT (-105.57357 36.425262),Yes,Taos,Taos Pueblo
"1701 Auburn Way S, Auburn, WA, 98002",4022.0,33.0,1851772,47.29142,-122.20618400000001,True,Exact,"1701 AUBURN WAY S, AUBURN, WA, 98002",R,53.0,634322340.0,31100.0,Census,POINT (-122.206184 47.29142),Yes,Muckleshoot,Muckleshoot Reservation
"14071 U S Highway 190 E, Livingston, TX, 77351",,,7416706,30.7184168,-94.711394,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-94.711394 30.7184168),Yes,Alabama-Coushatta,Alabama-Coushatta Reservation
"801 N Main St, LAnse, MI, 49946",3028.0,13.0,740058,46.7649,-88.44537,True,Non_Exact,"801 N MAIN ST, LANSE, MI, 49946",R,26.0,184178603.0,100.0,Census,POINT (-88.44537 46.7649),Yes,L'Anse,L'Anse Reservation
"27800 Landau Blvd Steb 105, Cathedral City, CA, 92234",1072.0,65.0,7215190,33.846306,-116.47585,True,Exact,"27800 LANDAU BLVD, CATHEDRAL CTY, CA, 92234",L,6.0,608983028.0,44904.0,Census,POINT (-116.47585 33.846306),Yes,Agua Caliente,Agua Caliente Indian Reservation
"102 W Washington Ave, Veblen, SD, 57270",,,2713282,45.863624,-97.2884849,True,ROOFTOP,,,,,,Google,POINT (-97.2884849 45.863624),Yes,Lake Traverse,Lake Traverse Reservation
"17 Crowder Rd, Okanogan, WA, 98840",2067.0,47.0,1468066,48.34831,-119.5939,True,Exact,"17 CROWDER RD, OKANOGAN, WA, 98840",L,53.0,157348483.0,940200.0,Census,POINT (-119.5939 48.34831),Yes,Colville,Colville Reservation
"2001 E 2nd St, Reno, NV, 89502",1039.0,31.0,1454211,39.527462,-119.78665,True,Non_Exact,"2001 E 2ND ST, RENO, NV, 89502",L,32.0,107048212.0,2107.0,Census,POINT (-119.78665 39.527462),Yes,Reno-Sparks,Reno-Sparks Indian Colony
"321 54th Ave E, Tacoma, WA, 98424",1018.0,53.0,1522180,47.25461,-122.35672,True,Exact,"321 54TH AVE E, TACOMA, WA, 98424",L,53.0,184647824.0,940002.0,Census,POINT (-122.35672 47.25461),Yes,Puyallup,Puyallup Reservation
"34151 Date Palm Dr Ste H, Cathedral City, CA, 92234",2000.0,65.0,1526222,33.80024,-116.45805,True,Exact,"34151 DATE PALM DR, CATHEDRAL CTY, CA, 92234",R,6.0,195075684.0,941100.0,Census,POINT (-116.45805 33.80024),Yes,Agua Caliente,Agua Caliente Indian Reservation
"5505 20th St E, Tacoma, WA, 98424",2002.0,53.0,7483202,47.23896,-122.35571999999999,True,Exact,"5505 20TH ST E, TACOMA, WA, 98424",L,53.0,184632033.0,940003.0,Census,POINT (-122.35572 47.23896),Yes,Puyallup,Puyallup Reservation
"304 S Wapato Ave, Wapato, WA, 98951",1020.0,77.0,1932165,46.445890000000006,-120.419876,True,Non_Exact,"304 S WAPATO AVE, WAPATO, WA, 98951",L,53.0,184904124.0,940004.0,Census,POINT (-120.419876 46.44589000000001),Yes,Yakama Nation,Yakama Nation Reservation
"8011 Pacific Hwy E, Tacoma, WA, 98422",1031.0,33.0,1468527,47.264065,-122.33578500000002,True,Exact,"8011 PACIFIC HWY E, TACOMA, WA, 98422",L,53.0,642836123.0,30304.0,Census,POINT (-122.335785 47.264065),Yes,Puyallup,Puyallup Reservation
"10369 State Highway 789, Riverton, WY, 82501",,,1530379,42.9969798,-108.38488799999999,True,ROOFTOP,,,,,,Google,POINT (-108.384888 42.9969798),Yes,Wind River,Wind River Reservation
"7324 River Rd E, Puyallup, WA, 98371",3004.0,53.0,1525489,47.209713,-122.33283,True,Exact,"7324 RIVER RD E, PUYALLUP, WA, 98371",R,53.0,184632404.0,940010.0,Census,POINT (-122.33283 47.209713),Yes,Puyallup,Puyallup Reservation
"316 Hwy 2 E, East Glacier Park, MT, 59434",,,437930,48.4418031,-113.21807460000001,True,ROOFTOP,,,,,,Google,POINT (-113.2180746 48.4418031),Yes,Blackfeet,Blackfeet Indian Reservation
"920 Skyline Dr, Susanville, CA, 96130",3000.0,35.0,7246151,40.431236,-120.65713999999998,True,Non_Exact,"920 SKYLINE RD, SUSANVILLE, CA, 96130",R,6.0,639907907.0,40305.0,Census,POINT (-120.65714 40.431236),Yes,Susanville,Susanville Indian Rancheria
"10450 U S Highway 59 E, Livingston, TX, 77351",,,2213904,30.8358644,-94.8618854,True,ROOFTOP,,,,,,Google,POINT (-94.86188540000001 30.8358644),Yes,Alabama-Coushatta,Alabama-Coushatta Off-Reservation Trust Land
"116 Chehalis Ave, Toppenish, WA, 98948",1037.0,77.0,528334,46.380096,-120.308304,True,Exact,"116 CHEHALIS AVE, TOPPENISH, WA, 98948",R,53.0,184905992.0,940006.0,Census,POINT (-120.308304 46.380096),Yes,Yakama Nation,Yakama Nation Reservation
"1306 S Mission Rd, Mount Pleasant, MI, 48858",,,7095250,43.622154200000004,-84.7691592,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-84.7691592 43.6221542),Yes,Isabella,Isabella Reservation
"2120 Auburn Way N, Auburn, WA, 98002",4012.0,33.0,4025342,47.290245,-122.20143999999999,True,Non_Exact,"2120 AUBURN WAY S, AUBURN, WA, 98002",L,53.0,634322340.0,31100.0,Census,POINT (-122.20144 47.290245),Yes,Muckleshoot,Muckleshoot Reservation
"217 W 2nd Ave, Poplar, MT, 59255",4053.0,85.0,273021,48.111427,-105.19701,True,Non_Exact,"217 2ND AVE W, POPLAR, MT, 59255",R,30.0,167557739.0,940002.0,Census,POINT (-105.19701 48.111427),Yes,Fort Peck,Fort Peck Indian Reservation
"850 SW 177th Ave, Miami, FL, 33194",,,1526388,25.7604389,-80.4820558,True,ROOFTOP,,,,,,Google,POINT (-80.4820558 25.7604389),Yes,Miccosukee,Miccosukee Reservation
"2461 Sioux Trl NW, Prior Lake, MN, 55372",1053.0,139.0,1528025,44.737034,-93.470955,True,Exact,"2461 SIOUX TRL NW, PRIOR LAKE, MN, 55372",L,27.0,38141458.0,80903.0,Census,POINT (-93.470955 44.737034),Yes,Shakopee Mdewakanton Sioux,Shakopee Mdewakanton Sioux Community
"180 N Gaither St, Siletz, OR, 97380",2201.0,41.0,390807,44.722120000000004,-123.91803,True,Exact,"180 GAITHER ST, SILETZ, OR, 97380",R,41.0,155963182.0,951800.0,Census,POINT (-123.91803 44.72212),Yes,Siletz,Siletz Off-Reservation Trust Land
"6408 River Rd E, Puyallup, WA, 98371",3023.0,53.0,3512212,47.214985,-122.34451000000001,True,Exact,"6408 RIVER RD E, PUYALLUP, WA, 98371",R,53.0,184632146.0,940004.0,Census,POINT (-122.34451 47.214985),Yes,Puyallup,Puyallup Reservation
"2400 Mystic Lake Blvd, Prior Lake, MN, 55372",1068.0,139.0,3612400,44.726025,-93.47485,True,Non_Exact,"2400 MYSTIC LAKE BLVD NW, PRIOR LAKE, MN, 55372",R,27.0,38149847.0,80903.0,Census,POINT (-93.47485 44.726025),Yes,Shakopee Mdewakanton Sioux,Shakopee Mdewakanton Sioux Off-Reservation Trust Land
"1406 54th Ave E, Tacoma, WA, 98424",2029.0,53.0,3958998,47.244915,-122.356926,True,Exact,"1406 54TH AVE E, TACOMA, WA, 98424",R,53.0,184631945.0,940002.0,Census,POINT (-122.356926 47.244915),Yes,Puyallup,Puyallup Reservation
"144 S Zaragoza Rd, El Paso, TX, 79907",2006.0,141.0,1527437,31.690072999999998,-106.32828500000001,True,Non_Exact,"144 S ZARAGOZA RD, EL PASO, TX, 79907",R,48.0,632552258.0,3902.0,Census,POINT (-106.328285 31.690073),Yes,Ysleta del Sur,Ysleta del Sur Off-Reservation Trust Land
"2020 Airport Dr, Green Bay, WI, 54313",1034.0,9.0,1527622,44.495853000000004,-88.13011999999999,True,Exact,"2020 AIRPORT DR, GREEN BAY, WI, 54313",R,55.0,148130597.0,940002.0,Census,POINT (-88.13011999999999 44.495853),Yes,Oneida (WI),Oneida (WI) Reservation
"5984 N Darrk Ln, Bow, WA, 98232",4004.0,57.0,1728062,48.557990000000004,-122.34608999999999,True,Exact,"5984 DARRK LN, BOW, WA, 98232",L,53.0,646535946.0,950800.0,Census,POINT (-122.34609 48.55799),Yes,Upper Skagit,Upper Skagit Off-Reservation Trust Land
"4733 E Palm Canyon Dr, Palm Springs, CA, 92264",,,174041,33.7923671,-116.4945237,True,ROOFTOP,,,,,,Google,POINT (-116.4945237 33.7923671),Yes,Agua Caliente,Agua Caliente Indian Reservation
"611 State Highway 54, Black River Falls, WI, 54615",,,2089199,44.3020649,-90.8082565,True,ROOFTOP,,,,,,Google,POINT (-90.8082565 44.3020649),Yes,Ho-Chunk Nation,Ho-Chunk Nation Off-Reservation Trust Land
"502 W 1st Ave, Toppenish, WA, 98948",,,1476685,46.3746473,-120.315928,True,ROOFTOP,,,,,,Google,POINT (-120.315928 46.3746473),Yes,Yakama Nation,Yakama Nation Reservation
"Hwy 160 & 163, Kayenta, AZ, 86033",,,264477,36.708348,-110.246609,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-110.246609 36.708348),Yes,Navajo Nation,Navajo Nation Reservation
"4130 E Rosebush Rd, Rosebush, MI, 48878",3040.0,73.0,71313,43.69846,-84.76525,True,Non_Exact,"4130 E ROSEBUSH RD, ROSEBUSH, MI, 48878",L,26.0,110225673.0,940100.0,Census,POINT (-84.76524999999999 43.69846),Yes,Isabella,Isabella Reservation
"365 Main St W, Isle, MN, 56342",,,158190,46.13772410000001,-93.4677796,True,ROOFTOP,,,,,,Google,POINT (-93.4677796 46.13772410000001),Yes,Mille Lacs,Mille Lacs Reservation
"4747 S Highway 95, Fort Mohave, AZ, 86426",,,3822909,35.0191915,-114.6004588,True,ROOFTOP,,,,,,Google,POINT (-114.6004588 35.0191915),Yes,Fort Mojave,Fort Mojave Reservation
"112 Main St, Kykotsmovi Village, AZ, 86039",,,1831216,35.8684039,-110.62262539999999,True,ROOFTOP,,,,,,Google,POINT (-110.6226254 35.8684039),Yes,Hopi,Hopi Reservation
"209 W Central Ave, Browning, MT, 59417",,,7291996,48.5563599,-113.01684509999998,True,ROOFTOP,,,,,,Google,POINT (-113.0168451 48.5563599),Yes,Blackfeet,Blackfeet Indian Reservation
"8924 Quil Ceda Blvd, Marysville, WA, 98271",,,1524452,48.079117499999995,-122.1884787,True,ROOFTOP,,,,,,Google,POINT (-122.1884787 48.0791175),Yes,Tulalip,Tulalip Reservation
"311 Hwy 18 W, Mission, SD, 57555",,,3611158,43.30315770000001,-100.6840935,True,ROOFTOP,,,,,,Google,POINT (-100.6840935 43.30315770000001),Yes,Rosebud,Rosebud Indian Reservation
"2425 E 2nd St, Reno, NV, 89502",1001.0,31.0,3827569,39.527515,-119.78200000000001,True,Non_Exact,"2425 E 2ND ST, RENO, NV, 89502",L,32.0,107099834.0,2107.0,Census,POINT (-119.782 39.527515),Yes,Reno-Sparks,Reno-Sparks Indian Colony
"Hwy 4 & Hwy 41, Pinon, AZ, 86510",,,519740,36.110969700000005,-110.2156581,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-110.2156581 36.11096970000001),Yes,Navajo Nation,Navajo Nation Reservation
"2250 W Mason St, Green Bay, WI, 54303",,,436985,44.5255308,-88.08625959999999,True,ROOFTOP,,,,,,Google,POINT (-88.08625959999999 44.5255308),Yes,Oneida (WI),Oneida (WI) Reservation
"1000 Town Ctr NE Ste 190, Tacoma, WA, 98422",,,7297934,47.301365999999994,-122.43554259999999,True,ROOFTOP,,,,,,Google,POINT (-122.4355426 47.30136599999999),Yes,Puyallup,Puyallup Reservation
"855 Highway 66, Peach Springs, AZ, 86434",,,7419189,35.529605700000005,-113.425968,True,ROOFTOP,,,,,,Google,POINT (-113.425968 35.5296057),Yes,Hualapai,Hualapai Indian Reservation
"Hwy 160 & Hwy 264, Tuba City, AZ, 86045",,,209207,36.122824200000004,-111.2241023,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-111.2241023 36.1228242),Yes,Navajo Nation,Navajo Nation Reservation
"1851 W Highway 40, Vernal, UT, 84078",,,1496975,40.2751836,-110.0267445,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-110.0267445 40.2751836),Yes,Uintah and Ouray,Uintah and Ouray Reservation
"US Hwy 491 & NM Hwy 64, Shiprock, NM, 87420",,,307347,36.7868425,-108.6846479,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-108.6846479 36.7868425),Yes,Navajo Nation,Navajo Nation Reservation
